LINE_ID,X,Y,Z,Tipo,NombreFall
84,-73.567456709,8.872214453,284.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.567316706,8.871954445,284.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.567186702,8.87167444,284.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.5670967,8.871384437,284.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.567016705,8.871094434,284.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566936701,8.870804422,297.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566856706,8.870514419,297.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566776711,8.870224416,297.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566716713,8.869924405,297.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566656714,8.869634402,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566606714,8.869334401,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566576719,8.869034399,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566536717,8.868734389,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566516721,8.868434388,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566486726,8.868134377,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56646673,8.867834376,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566446733,8.867534375,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566426737,8.867234373,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566416738,8.866934363,441.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566396742,8.866634361,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566376745,8.866324353,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566346751,8.86572435,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566326754,8.86542434,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566306758,8.865124338,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566286761,8.864824337,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566256766,8.864524327,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566226772,8.864224325,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566196768,8.863924324,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566156775,8.863624314,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56612678,8.863324312,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566106784,8.863024311,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566086787,8.8627243,387.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.566046785,8.862424299,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.565956783,8.862144294,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56581678,8.861874288,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.565656782,8.861604281,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.565506781,8.861344282,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.565366778,8.861084273,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.565216778,8.860824265,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.565046781,8.860564265,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.564866776,8.860324254,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.564676773,8.860094249,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.564486771,8.859854246,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.564276763,8.85963424,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.564066754,8.859424231,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.563876752,8.859184229,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.563716753,8.85892422,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56357675,8.858664212,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.563446746,8.858394214,332.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.563306753,8.858124208,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.563176749,8.857844203,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.563056752,8.857574196,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562936746,8.857294191,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562856751,8.857004179,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562796752,8.856704178,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562746752,8.856404176,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562706759,8.856114173,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562646761,8.855814163,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562566757,8.85552416,215.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56249676,8.855234157,266.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56244676,8.854934146,266.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562406767,8.854634145,266.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562366765,8.854334144,266.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562346768,8.854034133,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562316773,8.853734132,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.56227678,8.85343413,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562206775,8.853144118,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562146776,8.852844117,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562106783,8.852544116,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562086787,8.852244105,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.562046794,8.851944104,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561976788,8.851654101,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561886795,8.851364098,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561786794,8.851084093,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561676796,8.850804088,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561566788,8.850524083,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561456789,8.850244069,333.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561326794,8.849964064,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.561166786,8.849714063,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560976783,8.84947406,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560806786,8.84922405,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560656786,8.848964042,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560546778,8.848684037,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560446777,8.848394034,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560346786,8.848114029,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560246786,8.847824026,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560146785,8.847544021,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.560046785,8.847254018,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559956782,8.846964006,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559866789,8.846684001,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559786785,8.846393998,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559716789,8.846093996,356.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559686794,8.845793986,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.55965679,8.845493985,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559626795,8.845193983,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559596801,8.844893973,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559566806,8.844593971,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559526804,8.84429397,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559466805,8.844003967,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559366805,8.843713955,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559246808,8.843443948,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.559116804,8.843173951,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.558836808,8.842633937,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.558706804,8.842363931,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.558566801,8.842093924,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.558426799,8.841833916,318.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.5582668,8.841563918,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.558116799,8.84130391,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557946793,8.8410539,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557786794,8.840803898,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557646792,8.840533892,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557526795,8.840263885,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557406789,8.839973882,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557326794,8.839693877,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557256797,8.839393867,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557206797,8.839093865,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557206797,8.838793864,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557216804,8.838493854,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557236809,8.838193852,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557266813,8.837893851,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557296817,8.83759385,412.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557336819,8.837293839,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557366832,8.836993838,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557396835,8.836693836,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557406834,8.836393835,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557416841,8.836093825,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557396844,8.835793823,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.55736685,8.835493822,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557306851,8.835193812,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557236854,8.834903809,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557166858,8.834603807,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557076855,8.834323802,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556976855,8.83403379,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556876855,8.833753785,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556766856,8.83347378,394.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556656857,8.833183777,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556546858,8.832903772,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556436851,8.832623768,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556356856,8.832333764,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556276861,8.832043761,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556206855,8.831753749,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556146857,8.831453748,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556086858,8.831163745,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556036867,8.830863734,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555986867,8.830563733,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555956872,8.830263732,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555906872,8.829963721,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555876877,8.82966372,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555846873,8.829363719,383.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555826877,8.829063708,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555826886,8.828763707,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555836884,8.828463705,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555886893,8.828163704,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.555946901,8.827873701,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556016906,8.827573691,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556076914,8.827273689,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556136921,8.826983686,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556206927,8.826693683,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556276933,8.826393682,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556346938,8.826103678,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556406946,8.825803677,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556466944,8.825513674,339.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556566963,8.824913662,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.55662697,8.824623659,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556736978,8.824033655,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556796985,8.823733653,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556866991,8.82344365,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.556997004,8.822843638,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.55706701,8.822553635,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557167019,8.822273639,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557287025,8.821993635,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557407031,8.821723637,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557547043,8.82145363,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557677047,8.821183633,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.557817058,8.820913626,343.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
84,-73.558039402,8.820468961,307.0,Falla de rumbo dextral,Falla de El Piñal-Pailitas
85,-73.546657252,7.166682814,129.0,Falla,
85,-73.545604308,7.1708494807,152.0,Falla,
85,-73.544551364,7.1750161473,147.0,Falla,
85,-73.544307061,7.175982892,147.0,Falla,
85,-73.543228031,7.1801495587,141.0,Falla,
85,-73.542149001,7.1843162253,134.0,Falla,
85,-73.541069972,7.188482892,139.0,Falla,
85,-73.540906794,7.189113001,139.0,Falla,
85,-73.539776284,7.1932796677,135.0,Falla,
85,-73.538645773,7.1974463343,133.0,Falla,
85,-73.537786559,7.200613098,144.0,Falla,
85,-73.536148654,7.2047797647,146.0,Falla,
85,-73.53451075,7.2089464313,149.0,Falla,
85,-73.533926318,7.210433167,149.0,Falla,
85,-73.532258777,7.2145998337,149.0,Falla,
85,-73.530591237,7.2187665003,153.0,Falla,
86,-73.522076839,7.132372138,174.0,Falla de rumbo sinestral cubierta,
86,-73.525085769,7.1365388047,172.0,Falla de rumbo sinestral cubierta,
86,-73.527326926,7.139642284,138.0,Falla de rumbo sinestral cubierta,
86,-73.530464554,7.1438089507,139.0,Falla de rumbo sinestral cubierta,
86,-73.533602181,7.1479756173,143.0,Falla de rumbo sinestral cubierta,
86,-73.534157051,7.148712466,143.0,Falla de rumbo sinestral cubierta,
86,-73.538323718,7.1525092038,134.0,Falla de rumbo sinestral cubierta,
86,-73.540577193,7.154562609,122.0,Falla de rumbo sinestral cubierta,
86,-73.54474386,7.1579918461,122.0,Falla de rumbo sinestral cubierta,
86,-73.548910526,7.1614210833,120.0,Falla de rumbo sinestral cubierta,
86,-73.553077193,7.1648503204,118.0,Falla de rumbo sinestral cubierta,
86,-73.553177493,7.164932869,118.0,Falla de rumbo sinestral cubierta,
86,-73.55734416,7.1689010009,121.0,Falla de rumbo sinestral cubierta,
86,-73.561510826,7.1728691329,118.0,Falla de rumbo sinestral cubierta,
86,-73.565677493,7.1768372648,114.0,Falla de rumbo sinestral cubierta,
86,-73.568287821,7.179323215,113.0,Falla de rumbo sinestral cubierta,
86,-73.572454488,7.1832987536,113.0,Falla de rumbo sinestral cubierta,
86,-73.57264792,7.183483313,111.0,Falla de rumbo sinestral cubierta,
86,-73.576178555,7.1876499797,111.0,Falla de rumbo sinestral cubierta,
86,-73.57970919,7.1918166463,110.0,Falla de rumbo sinestral cubierta,
86,-73.583239825,7.195983313,110.0,Falla de rumbo sinestral cubierta,
86,-73.585138159,7.198223625,109.0,Falla de rumbo sinestral cubierta,
86,-73.588663788,7.2023902917,107.0,Falla de rumbo sinestral cubierta,
86,-73.590418258,7.204463763,106.0,Falla de rumbo sinestral cubierta,
86,-73.594509,7.2086304297,110.0,Falla de rumbo sinestral cubierta,
86,-73.598599741,7.2127970963,112.0,Falla de rumbo sinestral cubierta,
86,-73.602690483,7.216963763,108.0,Falla de rumbo sinestral cubierta,
86,-73.606781225,7.2211304297,100.0,Falla de rumbo sinestral cubierta,
86,-73.608738653,7.223124188,99.0,Falla de rumbo sinestral cubierta,
86,-73.61290532,7.227225548,99.0,Falla de rumbo sinestral cubierta,
86,-73.617071986,7.2313269079,98.0,Falla de rumbo sinestral cubierta,
86,-73.621238653,7.2354282679,101.0,Falla de rumbo sinestral cubierta,
86,-73.62540532,7.2395296279,102.0,Falla de rumbo sinestral cubierta,
86,-73.627239052,7.241334619,102.0,Falla de rumbo sinestral cubierta,
86,-73.631405719,7.2453926496,99.0,Falla de rumbo sinestral cubierta,
86,-73.635572385,7.2494506802,99.0,Falla de rumbo sinestral cubierta,
86,-73.639739052,7.2535087108,100.0,Falla de rumbo sinestral cubierta,
88,-73.431179476,6.764270205,1237.0,Falla,
88,-73.428556798,6.766523223,1427.0,Falla,
88,-73.425634982,6.7706898897,1419.0,Falla,
88,-73.424054135,6.772944263,1635.0,Falla,
88,-73.422855263,6.7771109297,1636.0,Falla,
88,-73.422498095,6.778352264,1636.0,Falla,
88,-73.421954329,6.781303202,1614.0,Falla,
88,-73.421353079,6.7854698687,1525.0,Falla,
88,-73.421281223,6.785967832,1525.0,Falla,
88,-73.422034289,6.788671913,1398.0,Falla,
88,-73.420955702,6.791518419,1398.0,Falla,
88,-73.421139548,6.792860164,1292.0,Falla,
88,-73.420415173,6.796286926,1218.0,Falla,
88,-73.419607093,6.79899416,1218.0,Falla,
88,-73.420027344,6.801279901,1154.0,Falla,
88,-73.420316743,6.8054465677,1195.0,Falla,
88,-73.420359507,6.806062267,1195.0,Falla,
88,-73.420526373,6.807882162,1195.0,Falla,
88,-73.421750971,6.810211312,1126.0,Falla,
88,-73.421606142,6.812016694,1126.0,Falla,
88,-73.41956399,6.812780533,1296.0,Falla,
88,-73.417625505,6.814896819,1296.0,Falla,
88,-73.416372081,6.817039653,1423.0,Falla,
88,-73.415634183,6.8212063197,1359.0,Falla,
88,-73.415495798,6.821987733,1359.0,Falla,
88,-73.414385533,6.82502642,1349.0,Falla,
88,-73.411800611,6.827970937,1404.0,Falla,
88,-73.410897473,6.8321376037,1381.0,Falla,
88,-73.410223539,6.835246831,1340.0,Falla,
88,-73.408559385,6.838837496,1317.0,Falla,
88,-73.406435357,6.841690484,1189.0,Falla,
88,-73.404812123,6.8458571507,1205.0,Falla,
88,-73.404677674,6.846202267,1205.0,Falla,
88,-73.404398032,6.848412936,1205.0,Falla,
88,-73.405133897,6.849519501,1205.0,Falla,
88,-73.407251518,6.851272893,1055.0,Falla,
88,-73.408170974,6.852932473,1055.0,Falla,
88,-73.408812611,6.85551294,1137.0,Falla,
88,-73.407385518,6.857628081,1021.0,Falla,
88,-73.405135345,6.858900316,978.0,Falla,
88,-73.40367591,6.859627058,853.0,Falla,
88,-73.402578412,6.862237033,853.0,Falla,
88,-73.402938983,6.865091994,812.0,Falla,
88,-73.403847069,6.8675226,775.0,Falla,
88,-73.40353945,6.870194419,775.0,Falla,
88,-73.401288526,6.871952485,744.0,Falla,
88,-73.398892213,6.874642252,820.0,Falla,
88,-73.396339552,6.877277626,816.0,Falla,
88,-73.394974452,6.8814442927,970.0,Falla,
88,-73.394831951,6.881879247,970.0,Falla,
88,-73.394930821,6.885121001,1006.0,Falla,
88,-73.395593558,6.8892876677,892.0,Falla,
88,-73.395700282,6.889958651,892.0,Falla,
88,-73.395824435,6.892939302,787.0,Falla,
88,-73.394713248,6.8971059687,716.0,Falla,
88,-73.394235328,6.898898047,716.0,Falla,
88,-73.393925292,6.901138068,649.0,Falla,
88,-73.393855268,6.903348094,649.0,Falla,
88,-73.394125257,6.904758107,601.0,Falla,
88,-73.394612759,6.90648937,601.0,Falla,
88,-73.394069251,6.9106560367,646.0,Falla,
88,-73.394065877,6.910681904,646.0,Falla,
88,-73.392455451,6.914688489,703.0,Falla,
88,-73.389926458,6.9188551557,813.0,Falla,
88,-73.389705437,6.919219301,813.0,Falla,
88,-73.387939446,6.923363567,722.0,Falla,
88,-73.386419993,6.9275302337,732.0,Falla,
88,-73.385981829,6.928731772,732.0,Falla,
88,-73.384816232,6.9328984387,706.0,Falla,
88,-73.384559483,6.93381624,746.0,Falla,
88,-73.384264109,6.9379829067,715.0,Falla,
88,-73.384242324,6.938290214,715.0,Falla,
88,-73.383753911,6.941875945,689.0,Falla,
88,-73.384246307,6.9460426117,617.0,Falla,
88,-73.384334447,6.946788456,617.0,Falla,
88,-73.385524985,6.950159158,537.0,Falla,
88,-73.38692943,6.952410765,537.0,Falla,
88,-73.386927693,6.952415866,537.0,Falla,
88,-73.389307423,6.956480329,371.0,Falla,
88,-73.389599875,6.9606469957,311.0,Falla,
88,-73.389892326,6.9648136623,321.0,Falla,
88,-73.389954531,6.965699918,321.0,Falla,
88,-73.39026713,6.969685885,417.0,Falla,
88,-73.390362909,6.97295146,488.0,Falla,
88,-73.390194319,6.974348832,488.0,Falla,
88,-73.389744263,6.978248867,512.0,Falla,
88,-73.389182602,6.9824155337,458.0,Falla,
88,-73.389124183,6.982848915,458.0,Falla,
88,-73.388034104,6.986808941,395.0,Falla,
88,-73.387354062,6.988438952,347.0,Falla,
88,-73.38652401,6.990448968,347.0,Falla,
88,-73.384553905,6.994488988,311.0,Falla,
89,-73.19391897,6.889835635,541.0,Falla,Falla de Suárez
89,-73.19445901,6.887795615,541.0,Falla,Falla de Suárez
89,-73.194869046,6.886025602,562.0,Falla,Falla de Suárez
89,-73.195189089,6.883765584,562.0,Falla,Falla de Suárez
89,-73.194989106,6.881615556,613.0,Falla,Falla de Suárez
89,-73.194119105,6.879115518,673.0,Falla,Falla de Suárez
89,-73.193819104,6.878385511,673.0,Falla,Falla de Suárez
89,-73.192319097,6.874725451,747.0,Falla,Falla de Suárez
89,-73.190156446,6.8705587843,899.0,Falla,Falla de Suárez
89,-73.189729066,6.869735373,899.0,Falla,Falla de Suárez
89,-73.18903907,6.867425337,899.0,Falla,Falla de Suárez
89,-73.188379077,6.864965301,903.0,Falla,Falla de Suárez
89,-73.18794909,6.862765273,903.0,Falla,Falla de Suárez
89,-73.187919104,6.861455259,878.0,Falla,Falla de Suárez
89,-73.188549146,6.859685246,878.0,Falla,Falla de Suárez
89,-73.188769162,6.85874524,878.0,Falla,Falla de Suárez
89,-73.188969172,6.858305236,898.0,Falla,Falla de Suárez
89,-73.189219191,6.857895236,898.0,Falla,Falla de Suárez
89,-73.189269191,6.85736523,898.0,Falla,Falla de Suárez
89,-73.189099203,6.85644522,898.0,Falla,Falla de Suárez
89,-73.189039204,6.856305218,898.0,Falla,Falla de Suárez
89,-73.188509198,6.855345197,898.0,Falla,Falla de Suárez
89,-73.187859186,6.854525188,898.0,Falla,Falla de Suárez
89,-73.187099167,6.853845173,990.0,Falla,Falla de Suárez
89,-73.186629159,6.852885152,990.0,Falla,Falla de Suárez
89,-73.186189155,6.852145138,990.0,Falla,Falla de Suárez
89,-73.185999153,6.851595135,990.0,Falla,Falla de Suárez
89,-73.185889154,6.851325129,990.0,Falla,Falla de Suárez
89,-73.18575915,6.851005122,990.0,Falla,Falla de Suárez
89,-73.185809159,6.850435114,990.0,Falla,Falla de Suárez
89,-73.185829164,6.849805107,970.0,Falla,Falla de Suárez
89,-73.18604918,6.849505106,970.0,Falla,Falla de Suárez
89,-73.186119186,6.848935107,970.0,Falla,Falla de Suárez
89,-73.186759217,6.848515109,970.0,Falla,Falla de Suárez
89,-73.187829263,6.84763511,896.0,Falla,Falla de Suárez
89,-73.188859299,6.846985116,896.0,Falla,Falla de Suárez
89,-73.189569327,6.846515117,896.0,Falla,Falla de Suárez
89,-73.191799431,6.843865114,723.0,Falla,Falla de Suárez
89,-73.194319555,6.840765109,649.0,Falla,Falla de Suárez
89,-73.195479604,6.839235108,649.0,Falla,Falla de Suárez
89,-73.196349658,6.837555105,796.0,Falla,Falla de Suárez
89,-73.198179751,6.834465089,847.0,Falla,Falla de Suárez
89,-73.198879781,6.833695089,847.0,Falla,Falla de Suárez
89,-73.199989838,6.832475087,870.0,Falla,Falla de Suárez
89,-73.202009925,6.830395092,876.0,Falla,Falla de Suárez
89,-73.203519867,6.829215092,876.0,Falla,Falla de Suárez
89,-73.204199892,6.828745094,848.0,Falla,Falla de Suárez
89,-73.205499951,6.827035097,848.0,Falla,Falla de Suárez
89,-73.206630014,6.825005084,848.0,Falla,Falla de Suárez
89,-73.207270046,6.823995081,785.0,Falla,Falla de Suárez
89,-73.20864012,6.821415066,816.0,Falla,Falla de Suárez
