LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"194","7194",0.0327422337,143.0055651400,-73.3557451860,7.6459861280,130.0000000000
"194","7195",0.0369473457,152.0055661300,-73.3563125090,7.6501527947,121.0000000000
"194","7196",0.0411524577,156.0055683400,-73.3568798330,7.6543194613,125.0000000000
"194","7197",0.0453575697,180.0055687100,-73.3574471560,7.6584861280,149.0000000000
"194","7198",0.0467504885,180.0069616200,-73.3576350790,7.6598663120,149.0000000000
"194","7199",0.0509198932,199.0069620800,-73.3577861540,7.6640329787,168.0000000000
"194","7200",0.0525443662,199.0085865600,-73.3578450160,7.6656563850,168.0000000000
"194","7201",0.0567373021,201.0085909500,-73.3583136310,7.6698230517,166.0000000000
"194","7202",0.0582703220,228.0085909900,-73.3584849660,7.6713464670,193.0000000000
"194","7203",0.0624987910,251.0085913800,-73.3592052710,7.6755131337,170.0000000000
"195","7204",0.0000000000,0.0000000000,-73.3829069610,7.5743256050,127.0000000000
"195","7205",0.0043961069,2.0000048314,-73.3815053030,7.5784922717,125.0000000000
"195","7206",0.0069318373,6.0000056352,-73.3806968090,7.5808956580,129.0000000000
"195","7207",0.0112287289,21.0000062510,-73.3796469680,7.5850623247,144.0000000000
"195","7208",0.0135628623,27.0000067050,-73.3790766790,7.5873257180,150.0000000000
"195","7209",0.0180257867,35.0000079490,-73.3774777470,7.5914923847,142.0000000000
"195","7210",0.0190897811,41.0000080440,-73.3770965500,7.5924857490,136.0000000000
"195","7211",0.0214260604,41.0023443230,-73.3762564900,7.5946657720,136.0000000000
"195","7212",0.0260709612,55.0023450940,-73.3742036890,7.5988324387,150.0000000000
"195","7213",0.0274904719,59.0023453460,-73.3735763400,7.6001057980,146.0000000000
"195","7214",0.0323826955,62.0023493350,-73.3710126040,7.6042724647,143.0000000000
"195","7215",0.0351810826,64.0023512920,-73.3695461290,7.6066558280,145.0000000000
"195","7216",0.0400569024,65.0023631790,-73.3670138360,7.6108224947,146.0000000000
"196","7217",0.0000000000,0.0000000000,-73.6353326750,8.5896915120,93.0000000000
"196","7218",0.0055010084,4.0000037826,-73.6317410200,8.5938581787,97.0000000000
"196","7219",0.0082251263,5.0000074930,-73.6299624210,8.5959215260,96.0000000000
"196","7220",0.0138363059,7.0000153644,-73.6262042000,8.6000881927,98.0000000000
"196","7221",0.0172883265,12.0000165560,-73.6238921270,8.6026515430,103.0000000000
"196","7222",0.0226853670,27.0000175270,-73.6204618300,8.6068182097,118.0000000000
"196","7223",0.0249823617,31.0000181860,-73.6190018870,8.6085915540,114.0000000000
"196","7224",0.0301122684,32.0000313440,-73.6160094250,8.6127582207,113.0000000000
"197","7225",0.0000000000,0.0000000000,-73.5728790840,8.7044022510,126.0000000000
"197","7226",0.0038845726,83.0000000910,-73.5704989700,8.7074722610,209.0000000000
"197","7227",0.0087578800,87.0000030600,-73.5679715180,8.7116389277,213.0000000000
"197","7228",0.0088787672,87.0001239470,-73.5679088220,8.7117422860,213.0000000000
"197","7229",0.0136826396,125.0001242500,-73.5655179900,8.7159089527,251.0000000000
"197","7230",0.0152083806,173.0001242700,-73.5647586460,8.7172323130,203.0000000000
"197","7231",0.0204639819,205.0001247100,-73.5615554860,8.7213989797,171.0000000000
"197","7232",0.0209349115,205.0005956400,-73.5612684660,8.7217723350,171.0000000000
"197","7233",0.0213971960,205.0010579200,-73.5609784540,8.7221323350,171.0000000000
"197","7234",0.0266600660,282.0010581000,-73.5577633820,8.7262990017,248.0000000000
"197","7235",0.0309082799,315.0010583700,-73.5551681600,8.7296623550,281.0000000000
"197","7236",0.0363338556,322.0010604800,-73.5516931410,8.7338290217,288.0000000000
"197","7237",0.0411821877,358.0010608000,-73.5485878390,8.7375523840,252.0000000000
"197","7238",0.0467042646,371.0010619800,-73.5449639980,8.7417190507,265.0000000000
"197","7239",0.0511484492,371.0055061600,-73.5420475200,8.7450723970,265.0000000000
"197","7240",0.0569207801,387.0055072000,-73.5380526870,8.7492390637,281.0000000000
"198","7241",0.0000000000,0.0000000000,-73.5892023800,8.4920896290,248.0000000000
"198","7242",0.0055747497,44.0000003530,-73.5929059900,8.4879229623,204.0000000000
"198","7243",0.0111494995,76.0000008390,-73.5966095990,8.4837562957,172.0000000000
"198","7244",0.0167242492,80.0000047230,-73.6003132090,8.4795896290,176.0000000000
"198","7245",0.0222989989,86.0000073130,-73.6040168180,8.4754229623,182.0000000000
"198","7246",0.0232266814,105.0000073400,-73.6046331280,8.4747295960,163.0000000000
"198","7247",0.0290779841,122.0000083400,-73.6087412460,8.4705629293,146.0000000000
"198","7248",0.0349292869,140.0000092900,-73.6128493640,8.4663962627,128.0000000000
"198","7249",0.0407805896,154.0000105200,-73.6169574820,8.4622295960,114.0000000000
"198","7250",0.0466318923,168.0000117400,-73.6210656000,8.4580629293,100.0000000000
"198","7251",0.0524831951,174.0000145900,-73.6251737170,8.4538962627,94.0000000000
"198","7252",0.0551045983,174.0026360000,-73.6270141680,8.4520295820,94.0000000000
"198","7253",0.0608599495,175.0026525600,-73.6311808350,8.4480593230,93.0000000000
"198","7254",0.0666153008,183.0026546300,-73.6353475010,8.4440890640,85.0000000000
"198","7255",0.0723706520,183.0084099800,-73.6395141680,8.4401188050,85.0000000000
"198","7256",0.0781260032,183.0141653300,-73.6436808350,8.4361485460,85.0000000000
"198","7257",0.0838813544,188.0141686400,-73.6478475010,8.4321782871,90.0000000000
"199","7258",0.0000000000,0.0000000000,-73.6392992310,8.8646052830,106.0000000000
"199","7259",0.0021879307,12.0000001990,-73.6387991840,8.8667353050,118.0000000000
"199","7260",0.0052031561,12.0030154250,-73.6382791220,8.8697053420,118.0000000000
"199","7261",0.0067094238,18.0030156140,-73.6379990990,8.8711853520,124.0000000000
"199","7262",0.0079144770,18.0042206670,-73.6376390730,8.8723353670,124.0000000000
"199","7263",0.0115381367,47.0042208940,-73.6363589820,8.8757253930,153.0000000000
"199","7264",0.0118322536,47.0045150100,-73.6362689710,8.8760053980,153.0000000000
"199","7265",0.0121359016,47.0048186580,-73.6361789690,8.8762954010,153.0000000000
"199","7266",0.0124395523,47.0051223090,-73.6360889580,8.8765854040,153.0000000000
"199","7267",0.0127432006,47.0054259570,-73.6359989550,8.8768754070,153.0000000000
"199","7268",0.0130440364,47.0057267930,-73.6359189520,8.8771654100,153.0000000000
"199","7269",0.0133381537,47.0060209110,-73.6358289400,8.8774454150,153.0000000000
"199","7270",0.0136418017,47.0063245590,-73.6357389380,8.8777354180,153.0000000000
"199","7271",0.0139498655,47.0066326220,-73.6356689230,8.8780354200,153.0000000000
"199","7272",0.0142507016,47.0069334580,-73.6355889190,8.8783254230,153.0000000000
"199","7273",0.0145490344,47.0072317910,-73.6355189140,8.8786154260,153.0000000000
"199","7274",0.0148473674,47.0075301240,-73.6354489080,8.8789054290,153.0000000000
"199","7275",0.0151554281,85.0075301250,-73.6353789020,8.8792054300,191.0000000000
"199","7276",0.0154515753,85.0078262730,-73.6353188950,8.8794954340,191.0000000000
"199","7277",0.0157575191,85.0081322160,-73.6352588870,8.8797954350,191.0000000000
"199","7278",0.0160558518,85.0084305490,-73.6351888820,8.8800854380,191.0000000000
"199","7279",0.0163595001,85.0087341970,-73.6350988790,8.8803754410,191.0000000000
"199","7280",0.0166675704,85.0090422680,-73.6350288740,8.8806754520,191.0000000000
"199","7281",0.0169684089,85.0093431060,-73.6349488610,8.8809654550,191.0000000000
"199","7282",0.0172692451,85.0096439420,-73.6348688570,8.8812554580,191.0000000000
"199","7283",0.0175751888,85.0099498860,-73.6348088490,8.8815554590,191.0000000000
"199","7284",0.0178694705,85.0102441680,-73.6347588490,8.8818454620,191.0000000000
"199","7285",0.0181721289,85.0105468260,-73.6347188380,8.8821454640,191.0000000000
"199","7286",0.0184722964,85.0108469940,-73.6347088400,8.8824454650,191.0000000000
"199","7287",0.0187724733,85.0111471710,-73.6346988330,8.8827454750,191.0000000000
"199","7288",0.0190724753,85.0114471730,-73.6346988240,8.8830454770,191.0000000000
"199","7289",0.0193724763,105.0114471700,-73.6346988240,8.8833454780,171.0000000000
"199","7290",0.0196726438,105.0117473400,-73.6347088220,8.8836454790,171.0000000000
"199","7291",0.0199728214,105.0120475200,-73.6347188200,8.8839454900,171.0000000000
"199","7292",0.0202734881,105.0123481900,-73.6347388170,8.8842454910,171.0000000000
"199","7293",0.0205841413,105.0126588400,-73.6347588130,8.8845555000,171.0000000000
"199","7294",0.0208843089,105.0129590100,-73.6347688120,8.8848555010,171.0000000000
"199","7295",0.0211849766,105.0132596800,-73.6347888080,8.8851555030,171.0000000000
"199","7296",0.0214856523,105.0135603500,-73.6348088050,8.8854555130,171.0000000000
"199","7297",0.0217856533,105.0138603500,-73.6348087960,8.8857555140,171.0000000000
"199","7298",0.0220958234,105.0141705200,-73.6348187940,8.8860655230,171.0000000000
"199","7299",0.0223958244,105.0144705200,-73.6348187850,8.8863655240,171.0000000000
"199","7300",0.0226958264,105.0147705300,-73.6348187850,8.8866655260,171.0000000000
"199","7301",0.0229958364,105.0150705400,-73.6348187850,8.8869655360,171.0000000000
"199","7302",0.0232960043,105.0153707000,-73.6348087780,8.8872655370,171.0000000000
"199","7303",0.0235960063,132.0153707000,-73.6348087690,8.8875655390,144.0000000000
"199","7304",0.0238960073,132.0156707100,-73.6348087690,8.8878655400,144.0000000000
"199","7305",0.0242060163,132.0159807100,-73.6348087690,8.8881755490,144.0000000000
"199","7306",0.0245061842,132.0162808800,-73.6347987610,8.8884755500,144.0000000000
"199","7307",0.0248063520,132.0165810500,-73.6347887540,8.8887755510,144.0000000000
"199","7308",0.0251065296,132.0168812300,-73.6347787560,8.8890755620,144.0000000000
"199","7309",0.0254065306,132.0171812300,-73.6347787470,8.8893755630,144.0000000000
"199","7310",0.0257066991,132.0174814000,-73.6347687490,8.8896755650,144.0000000000
"199","7311",0.0260067091,132.0177814100,-73.6347687400,8.8899755750,144.0000000000
"199","7312",0.0263167091,132.0180914100,-73.6347687400,8.8902855750,144.0000000000
"199","7313",0.0266167191,132.0183914200,-73.6347687310,8.8905855850,144.0000000000
"199","7314",0.0269168867,132.0186915800,-73.6347587320,8.8908855860,144.0000000000
"199","7315",0.0272168887,132.0189915900,-73.6347587230,8.8911855880,144.0000000000
"199","7316",0.0275168897,132.0192915900,-73.6347587230,8.8914855890,144.0000000000
"199","7317",0.0278168997,160.0192915900,-73.6347587140,8.8917855990,172.0000000000
"199","7318",0.0281170686,160.0195917600,-73.6347487070,8.8920856010,172.0000000000
"199","7319",0.0284270766,160.0199017700,-73.6347487070,8.8923956090,172.0000000000
"199","7320",0.0287270786,160.0202017700,-73.6347486980,8.8926956110,172.0000000000
"199","7321",0.0290270796,160.0205017700,-73.6347486980,8.8929956120,172.0000000000
"199","7322",0.0293270806,160.0208017700,-73.6347486980,8.8932956130,172.0000000000
"199","7323",0.0296270916,160.0211017800,-73.6347486890,8.8935956240,172.0000000000
"199","7324",0.0299270926,160.0214017800,-73.6347486890,8.8938956250,172.0000000000
"199","7325",0.0302270946,160.0217017800,-73.6347486800,8.8941956270,172.0000000000
"199","7326",0.0305272712,160.0220019600,-73.6347586790,8.8944956370,172.0000000000
"199","7327",0.0308372712,160.0223119600,-73.6347586790,8.8948056370,172.0000000000
"199","7328",0.0311374387,160.0226121300,-73.6347686770,8.8951056380,172.0000000000
"199","7329",0.0314374487,160.0229121400,-73.6347686680,8.8954056480,172.0000000000
"199","7330",0.0317381164,160.0232128100,-73.6347886640,8.8957056500,172.0000000000
"199","7331",0.0320387831,220.0232128100,-73.6348086610,8.8960056510,232.0000000000
"199","7332",0.0323402888,220.0235143100,-73.6348386560,8.8963056610,232.0000000000
"199","7333",0.0326417874,220.0238158100,-73.6348686590,8.8966056630,232.0000000000
"199","7334",0.0329424541,220.0241164800,-73.6348886560,8.8969056640,232.0000000000
"199","7335",0.0332439597,220.0244179800,-73.6349186500,8.8972056740,232.0000000000
"199","7336",0.0335546040,220.0247286300,-73.6349386470,8.8975156740,232.0000000000
"199","7337",0.0338561097,220.0250301300,-73.6349686420,8.8978156840,232.0000000000
"199","7338",0.0341562783,220.0253303000,-73.6349786400,8.8981156860,232.0000000000
"199","7339",0.0344564458,220.0256304700,-73.6349886380,8.8984156870,232.0000000000
"199","7340",0.0347566231,220.0259306500,-73.6349986280,8.8987156980,232.0000000000
"199","7341",0.0350567907,220.0262308100,-73.6349886290,8.8990156990,232.0000000000
"199","7342",0.0353574580,220.0265314800,-73.6349686240,8.8993157000,232.0000000000
"199","7343",0.0356576358,220.0268316600,-73.6349586170,8.8996157110,232.0000000000
"199","7344",0.0359583031,220.0271323300,-73.6349386110,8.8999157120,232.0000000000
"199","7345",0.0362598008,227.0271323300,-73.6349086070,8.9002157130,225.0000000000
"199","7346",0.0365604691,227.0274330000,-73.6348886020,8.9005157150,225.0000000000
"199","7347",0.0368619757,227.0277345100,-73.6348585980,8.9008157250,225.0000000000
"199","7348",0.0371634733,227.0280360100,-73.6348285940,8.9011157260,225.0000000000
"199","7349",0.0374649719,227.0283375000,-73.6347985910,8.9014157280,225.0000000000
"199","7350",0.0377664696,227.0286390000,-73.6347685870,8.9017157290,225.0000000000
"199","7351",0.0380679772,227.0289405100,-73.6347385830,8.9020157400,225.0000000000
"199","7352",0.0383694757,227.0292420100,-73.6347085700,8.9023157410,225.0000000000
"199","7353",0.0386709733,227.0295435100,-73.6346785670,8.9026157420,225.0000000000
"199","7354",0.0389724809,227.0298450100,-73.6346485630,8.9029157530,225.0000000000
"199","7355",0.0392731482,227.0301456800,-73.6346285580,8.9032157540,225.0000000000
"199","7356",0.0395738155,227.0304463500,-73.6346085520,8.9035157550,225.0000000000
"199","7357",0.0398738175,227.0307463500,-73.6346085520,8.9038157570,225.0000000000
"199","7358",0.0401839870,227.0310565200,-73.6345985450,8.9041257650,225.0000000000
"199","7359",0.0404841555,313.0310565200,-73.6345885470,8.9044257670,139.0000000000
"199","7360",0.0407841565,313.0313565200,-73.6345885380,8.9047257680,139.0000000000
"199","7361",0.0410841665,313.0316565300,-73.6345885380,8.9050257780,139.0000000000
"199","7362",0.0413843351,313.0319567000,-73.6345985360,8.9053257800,139.0000000000
"199","7363",0.0416843361,313.0322567000,-73.6345985270,8.9056257810,139.0000000000
"199","7364",0.0419845136,313.0325568800,-73.6346085250,8.9059257920,139.0000000000
"199","7365",0.0422945126,313.0328668800,-73.6346085160,8.9062357910,139.0000000000
"199","7366",0.0425946902,313.0331670500,-73.6346185140,8.9065358020,139.0000000000
"199","7367",0.0428946912,313.0334670600,-73.6346185140,8.9068358030,139.0000000000
"199","7368",0.0431946922,313.0337670600,-73.6346185050,8.9071358040,139.0000000000
"199","7369",0.0434946942,313.0340670600,-73.6346185050,8.9074358060,139.0000000000
"199","7370",0.0437947042,313.0343670700,-73.6346184960,8.9077358160,139.0000000000
"199","7371",0.0440948717,313.0346672400,-73.6346084980,8.9080358170,139.0000000000
"199","7372",0.0443948737,331.0346672400,-73.6346084890,8.9083358190,121.0000000000
"199","7373",0.0447050429,331.0349774100,-73.6345984910,8.9086458270,121.0000000000
"199","7374",0.0450052117,331.0352775800,-73.6345884840,8.9089458290,121.0000000000
"199","7375",0.0453053796,331.0355777400,-73.6345784760,8.9092458300,121.0000000000
"199","7376",0.0456055562,331.0358779200,-73.6345684780,8.9095458400,121.0000000000
"199","7377",0.0459062244,331.0361785900,-73.6345484730,8.9098458420,121.0000000000
"199","7378",0.0462063923,331.0364787600,-73.6345384660,8.9101458430,121.0000000000
"199","7379",0.0465070696,331.0367794300,-73.6345184600,8.9104458540,121.0000000000
"199","7380",0.0468070706,331.0370794400,-73.6345184600,8.9107458550,121.0000000000
"199","7381",0.0471177154,331.0373900800,-73.6344984550,8.9110558550,121.0000000000
"199","7382",0.0474183917,331.0376907600,-73.6344784490,8.9113558650,121.0000000000
"199","7383",0.0477183927,331.0379907600,-73.6344784400,8.9116558660,121.0000000000
"199","7384",0.0480185613,331.0382909300,-73.6344684420,8.9119558680,121.0000000000
"199","7385",0.0483192286,331.0385915900,-73.6344484360,8.9122558690,121.0000000000
"199","7386",0.0486192386,354.0385916000,-73.6344484360,8.9125558790,98.0000000000
"199","7387",0.0489192406,354.0388916000,-73.6344484270,8.9128558810,98.0000000000
"199","7388",0.0492194084,354.0391917700,-73.6344384200,8.9131558820,98.0000000000
"199","7389",0.0495295786,354.0395019400,-73.6344284220,8.9134658910,98.0000000000
"199","7390",0.0498295796,354.0398019400,-73.6344284130,8.9137658920,98.0000000000
"199","7391",0.0501297565,354.0401021100,-73.6344184060,8.9140659020,98.0000000000
"199","7392",0.0504297585,354.0404021200,-73.6344184060,8.9143659040,98.0000000000
"199","7393",0.0507297595,354.0407021200,-73.6344184060,8.9146659050,98.0000000000
"199","7394",0.0510297705,354.0410021300,-73.6344183970,8.9149659160,98.0000000000
"199","7395",0.0513297715,354.0413021300,-73.6344183970,8.9152659170,98.0000000000
"199","7396",0.0516397715,354.0416121300,-73.6344183880,8.9155759170,98.0000000000
"199","7397",0.0519397815,354.0419121400,-73.6344183880,8.9158759270,98.0000000000
"199","7398",0.0522397825,354.0422121400,-73.6344183790,8.9161759280,98.0000000000
"199","7399",0.0525399510,354.0425123100,-73.6344283770,8.9164759300,98.0000000000
"199","7400",0.0528399520,359.0425123200,-73.6344283770,8.9167759310,93.0000000000
"199","7401",0.0531401286,359.0428124900,-73.6344383750,8.9170759410,93.0000000000
"199","7402",0.0534402968,359.0431126600,-73.6344483640,8.9173759430,93.0000000000
"199","7403",0.0537404644,359.0434128300,-73.6344583630,8.9176759440,93.0000000000
"199","7404",0.0540506346,359.0437230000,-73.6344683610,8.9179859530,93.0000000000
"199","7405",0.0543508021,359.0440231700,-73.6344783590,8.9182859540,93.0000000000
"199","7406",0.0546514778,359.0443238400,-73.6344983560,8.9185859640,93.0000000000
"199","7407",0.0549521455,359.0446245100,-73.6345183520,8.9188859660,93.0000000000
"199","7408",0.0552523131,359.0449246800,-73.6345283500,8.9191859670,93.0000000000
"199","7409",0.0555529898,359.0452253500,-73.6345483470,8.9194859780,93.0000000000
"199","7410",0.0558536564,359.0455260200,-73.6345683430,8.9197859790,93.0000000000
"199","7411",0.0561543231,359.0458266900,-73.6345883400,8.9200859800,93.0000000000
"199","7412",0.0564549998,359.0461273600,-73.6346083360,8.9203859910,93.0000000000
"199","7413",0.0567556665,359.0464280300,-73.6346283330,8.9206859920,93.0000000000
"199","7414",0.0570571633,367.0464280400,-73.6346583280,8.9209859930,85.0000000000
"199","7415",0.0573578399,367.0467287100,-73.6346783240,8.9212860040,85.0000000000
"199","7416",0.0576593367,367.0470302100,-73.6347083190,8.9215860050,85.0000000000
"199","7417",0.0579608334,367.0473317100,-73.6347383140,8.9218860060,85.0000000000
"199","7418",0.0582623410,367.0476332200,-73.6347683170,8.9221860170,85.0000000000
"199","7419",0.0585649959,367.0479358700,-73.6348083100,8.9224860180,85.0000000000
"199","7420",0.0588756492,367.0482465200,-73.6348283070,8.9227960270,85.0000000000
"199","7421",0.0591663408,367.0485372100,-73.6348483030,8.9230860300,85.0000000000
"199","7422",0.0594769851,367.0488478600,-73.6348683000,8.9233960300,85.0000000000
"199","7423",0.0597771616,367.0491480400,-73.6348782980,8.9236960400,85.0000000000
"199","7424",0.0600778283,367.0494487000,-73.6348982950,8.9239960410,85.0000000000
"199","7425",0.0603778303,367.0497487000,-73.6348982950,8.9242960430,85.0000000000
"199","7426",0.0606780066,367.0500488800,-73.6349082840,8.9245960530,85.0000000000
"199","7427",0.0609781741,367.0503490500,-73.6349182820,8.9248960540,85.0000000000
"199","7428",0.0612783427,374.0503490500,-73.6349282800,8.9251960560,78.0000000000
"199","7429",0.0615783527,374.0506490600,-73.6349282710,8.9254960660,78.0000000000
"199","7430",0.0618885139,374.0509592300,-73.6349382700,8.9258060660,78.0000000000
"199","7431",0.0621885149,374.0512592300,-73.6349382700,8.9261060670,78.0000000000
"199","7432",0.0624886915,374.0515594000,-73.6349482680,8.9264060770,78.0000000000
"199","7433",0.0627888597,374.0518595700,-73.6349582570,8.9267060790,78.0000000000
"199","7434",0.0630890273,374.0521597400,-73.6349682550,8.9270060800,78.0000000000
"199","7435",0.0633890383,374.0524597500,-73.6349682550,8.9273060910,78.0000000000
"199","7436",0.0636892059,374.0527599200,-73.6349782540,8.9276060920,78.0000000000
"199","7437",0.0639893731,374.0530600900,-73.6349882430,8.9279060930,78.0000000000
"199","7438",0.0642995433,374.0533702600,-73.6349982410,8.9282161020,78.0000000000
"199","7439",0.0645997108,374.0536704200,-73.6350082390,8.9285161030,78.0000000000
"199","7440",0.0648998794,374.0539705900,-73.6350182380,8.9288161050,78.0000000000
"199","7441",0.0652000557,374.0542707700,-73.6350282270,8.9291161150,78.0000000000
"199","7442",0.0655002232,375.0542708100,-73.6350382250,8.9294161160,77.0000000000
"199","7443",0.0658003918,375.0545709800,-73.6350482230,8.9297161180,77.0000000000
"199","7444",0.0664011529,375.0551717400,-73.6350182110,8.9303161290,77.0000000000
"199","7445",0.0664631985,375.0552337900,-73.6349924830,8.9303725890,77.0000000000
"199","7446",0.0701451146,377.0552371800,-73.6338449300,8.9338711070,75.0000000000
"199","7447",0.0735407038,391.0552375900,-73.6322817900,8.9368855090,89.0000000000
"199","7448",0.0746901629,402.0552376500,-73.6318361000,8.9379450450,78.0000000000
"199","7449",0.0759444553,402.0564919400,-73.6312460050,8.9390518590,78.0000000000
"199","7450",0.0774727067,402.0580201900,-73.6304703910,8.9403686640,78.0000000000
"199","7451",0.0788193479,402.0593668300,-73.6297938340,8.9415330150,78.0000000000
"199","7452",0.0801961946,406.0593670700,-73.6291683460,8.9427595840,74.0000000000
"199","7453",0.0816521255,412.0593672500,-73.6285597820,8.9440822270,80.0000000000
"199","7454",0.0828974471,412.0606125700,-73.6279912560,8.9451902000,80.0000000000
"199","7455",0.0840496660,413.0606132300,-73.6275103250,8.9462372500,81.0000000000
"199","7456",0.0846870083,413.0612505800,-73.6272550060,8.9468212170,81.0000000000
"199","7457",0.0853268830,413.0618904500,-73.6269985460,8.9474074490,81.0000000000
"199","7458",0.0863321612,413.0628957300,-73.6266132230,8.9483359480,81.0000000000
"199","7459",0.0866314681,413.0631950400,-73.6264992170,8.9486126920,81.0000000000
"199","7460",0.0880664120,413.0646299800,-73.6259065720,8.9499195340,81.0000000000
"199","7461",0.0887905979,413.0653541600,-73.6255477580,8.9505485790,81.0000000000
"199","7462",0.0891645518,413.0657281200,-73.6253632260,8.9508738320,81.0000000000
"199","7463",0.0902604358,414.0657287200,-73.6248471440,8.9518405900,82.0000000000
"199","7464",0.0913983554,414.0668666400,-73.6242185480,8.9527891300,82.0000000000
"199","7465",0.0925299314,414.0679982100,-73.6236512980,8.9537682580,82.0000000000
"199","7466",0.0929107917,414.0683790800,-73.6234587980,8.9540968890,82.0000000000
"199","7467",0.0934646119,416.0683791500,-73.6231785950,8.9545745950,80.0000000000
"199","7468",0.0943446143,416.0692591500,-73.6227071140,8.9553176360,80.0000000000
"199","7469",0.0950887873,416.0700033300,-73.6222937450,8.9559364410,80.0000000000
"199","7470",0.0956818070,416.0705963500,-73.6219862250,8.9564434950,80.0000000000
"199","7471",0.0958858122,416.0708003500,-73.6218814370,8.9566185310,80.0000000000
"200","7472",0.0000000000,0.0000000000,-74.0511547880,8.7415789030,59.0000000000
"200","7473",0.0019902625,45.0000000440,-74.0499847330,8.7431889080,104.0000000000
"200","7474",0.0047410335,45.0027508150,-74.0481846440,8.7452689130,104.0000000000
"200","7475",0.0073107969,135.0027508500,-74.0465345640,8.7472389180,194.0000000000
"200","7476",0.0104983769,202.0027509300,-74.0445444630,8.7497289310,127.0000000000
"200","7477",0.0138454603,227.0027511500,-74.0424243590,8.7523189360,152.0000000000
"200","7478",0.0166342377,244.0027513800,-74.0406242690,8.7544489490,135.0000000000
"200","7479",0.0169249322,244.0030420700,-74.0404342580,8.7546689470,135.0000000000
"200","7480",0.0172232647,244.0033404100,-74.0402442460,8.7548989420,135.0000000000
"200","7481",0.0175205979,244.0036377400,-74.0400442360,8.7551189490,135.0000000000
"200","7482",0.0177549143,244.0038720600,-74.0398942270,8.7552989530,135.0000000000
"200","7483",0.0234629980,272.0038726400,-74.0359928030,8.7594656197,107.0000000000
"200","7484",0.0291528255,272.0095624700,-74.0321038570,8.7636189600,107.0000000000
"200","7485",0.0293014928,272.0097111300,-74.0320038560,8.7637289680,107.0000000000
"200","7486",0.0295217246,272.0099313700,-74.0318638450,8.7638989650,107.0000000000
"200","7487",0.0295998264,272.0100094700,-74.0318138450,8.7639589640,107.0000000000
"200","7488",0.0299046310,272.0103142700,-74.0316138350,8.7641889680,107.0000000000
"200","7489",0.0302170428,272.0106266800,-74.0314138250,8.7644289620,107.0000000000
"200","7490",0.0305077447,272.0109173900,-74.0312238130,8.7646489690,107.0000000000
"200","7491",0.0308201565,272.0112298000,-74.0310238030,8.7648889630,107.0000000000
"200","7492",0.0311184953,272.0115281400,-74.0308337920,8.7651189670,107.0000000000
"200","7493",0.0314168297,272.0118264700,-74.0306437890,8.7653489720,107.0000000000
"200","7494",0.0317151630,272.0121248000,-74.0304537770,8.7655789680,107.0000000000
"200","7495",0.0320199669,272.0124296100,-74.0302537680,8.7658089720,107.0000000000
"200","7496",0.0323260742,272.0127357100,-74.0300637560,8.7660489660,107.0000000000
"200","7497",0.0326244144,272.0130340600,-74.0298737440,8.7662789710,107.0000000000
"200","7498",0.0329292197,272.0133388600,-74.0296737340,8.7665089760,107.0000000000
"200","7499",0.0332275458,323.0133388600,-74.0294837320,8.7667389710,158.0000000000
"200","7500",0.0335317007,323.0136430200,-74.0292737150,8.7669589780,158.0000000000
"200","7501",0.0338364985,406.0136430200,-74.0290737050,8.7671889730,75.0000000000
"200","7502",0.0341338191,406.0139403400,-74.0288737040,8.7674089710,75.0000000000
"200","7503",0.0344379733,406.0142444900,-74.0286636870,8.7676289770,75.0000000000
"200","7504",0.0347421155,406.0145486300,-74.0284536780,8.7678489740,75.0000000000
"200","7505",0.0350394414,406.0148459600,-74.0282536690,8.7680689720,75.0000000000
"200","7506",0.0353435901,406.0151501100,-74.0280436600,8.7682889780,75.0000000000
"200","7507",0.0359450137,406.0157515300,-74.0276336420,8.7687289730,75.0000000000
"200","7508",0.0362491679,406.0160556900,-74.0274236250,8.7689489790,75.0000000000
"200","7509",0.0365533101,406.0163598300,-74.0272136170,8.7691689770,75.0000000000
"200","7510",0.0368574516,406.0166639700,-74.0270036090,8.7693889740,75.0000000000
"200","7511",0.0371547849,406.0169613000,-74.0268035990,8.7696089810,75.0000000000
"200","7512",0.0374659140,406.0172724300,-74.0265835930,8.7698289780,75.0000000000
"200","7513",0.0376497681,406.0174562900,-74.0264535880,8.7699589820,75.0000000000
"200","7514",0.0377629045,406.0175694200,-74.0263735840,8.7700389770,75.0000000000
"200","7515",0.0380670528,406.0178735700,-74.0261535690,8.7702489760,75.0000000000
"200","7516",0.0383643793,406.0181709000,-74.0259335630,8.7704489770,75.0000000000
"200","7517",0.0386685290,406.0184750500,-74.0257135470,8.7706589770,75.0000000000
"200","7518",0.0389658548,413.0184750500,-74.0254935410,8.7708589770,82.0000000000
"200","7519",0.0392706610,413.0187798600,-74.0252635270,8.7710589780,82.0000000000
"200","7520",0.0395748035,413.0190840000,-74.0250435210,8.7712689780,82.0000000000
"200","7521",0.0398796091,428.0190840100,-74.0248135070,8.7714689780,67.0000000000
"200","7522",0.0401844078,428.0193888000,-74.0245835030,8.7716689790,67.0000000000
"200","7523",0.0404827491,428.0196871500,-74.0243534890,8.7718589820,67.0000000000
"200","7524",0.0407875495,428.0199919500,-74.0241234750,8.7720589740,67.0000000000
"200","7525",0.0410858831,428.0202902800,-74.0238934710,8.7722489770,67.0000000000
