OBJECTID;TOPE_CHORROS_WGS84_tif;X;Y;TOPE_CHORROS_WGS84_Band_1
2652;-1824;-73,303146933115912;7,404159604401650;-1824,1611328
2653;-1618;-73,293442716842819;7,404159604401650;-1618,9829102
2654;-1431;-73,283738500569726;7,404159604401650;-1431,3724365
2655;-1260;-73,274034284296633;7,404159604401650;-1260,2974854
2656;-1099;-73,264330068023540;7,404159604401650;-1099,7233887
2657;-1872;-73,914512558320808;7,394455388128556;-1872,6411133
2658;-1953;-73,904808342047716;7,394455388128556;-1953,1578369
2659;-2062;-73,895104125774623;7,394455388128556;-2062,8603516
2660;-2155;-73,885399909501530;7,394455388128556;-2155,2561035
2661;-2258;-73,875695693228437;7,394455388128556;-2258,3479004
2662;-2305;-73,865991476955344;7,394455388128556;-2305,5686035
2663;-2362;-73,856287260682251;7,394455388128556;-2362,8649902
2664;-2463;-73,846583044409158;7,394455388128556;-2463,2001953
2665;-2539;-73,836878828136065;7,394455388128556;-2539,8623047
2666;-2595;-73,827174611862972;7,394455388128556;-2595,0688477
2667;-2633;-73,817470395589879;7,394455388128556;-2633,7109375
2668;-2613;-73,807766179316786;7,394455388128556;-2613,9919434
2669;-2612;-73,798061963043693;7,394455388128556;-2612,5307617
2670;-2645;-73,788357746770600;7,394455388128556;-2645,1030273
2671;-2684;-73,778653530497493;7,394455388128556;-2684,1005859
2672;-2718;-73,768949314224400;7,394455388128556;-2718,8522949
2673;-2739;-73,759245097951307;7,394455388128556;-2739,7307129
2674;-2763;-73,749540881678215;7,394455388128556;-2763,8044434
2675;-2793;-73,739836665405122;7,394455388128556;-2793,8391113
2676;-2836;-73,730132449132029;7,394455388128556;-2836,1855469
2677;-2866;-73,720428232858936;7,394455388128556;-2866,8139648
2678;-2913;-73,710724016585843;7,394455388128556;-2913,0034180
2679;-2970;-73,701019800312750;7,394455388128556;-2970,8583984
2680;-3015;-73,691315584039657;7,394455388128556;-3015,9814453
2681;-3074;-73,681611367766564;7,394455388128556;-3074,4423828
2682;-3124;-73,671907151493471;7,394455388128556;-3124,3791504
2683;-3128;-73,662202935220378;7,394455388128556;-3128,7058105
2684;-3176;-73,652498718947285;7,394455388128556;-3176,7585449
2685;-3229;-73,642794502674192;7,394455388128556;-3229,5498047
2686;-3369;-73,633090286401099;7,394455388128556;-3369,3588867
2687;-3431;-73,623386070128007;7,394455388128556;-3431,5551758
2688;-3455;-73,613681853854914;7,394455388128556;-3455,9453125
2689;-3470;-73,603977637581821;7,394455388128556;-3470,8474121
2690;-3501;-73,594273421308728;7,394455388128556;-3501,4235840
2691;-3572;-73,584569205035635;7,394455388128556;-3572,7807617
2692;-3644;-73,574864988762542;7,394455388128556;-3644,1447754
2693;-3733;-73,565160772489449;7,394455388128556;-3733,2683105
2694;-3839;-73,555456556216342;7,394455388128556;-3839,0249023
2695;-3895;-73,545752339943249;7,394455388128556;-3895,1809082
2696;-3933;-73,536048123670156;7,394455388128556;-3933,4477539
2697;-3927;-73,526343907397063;7,394455388128556;-3927,4958496
2698;-3899;-73,516639691123970;7,394455388128556;-3899,4284668
2699;-3844;-73,506935474850877;7,394455388128556;-3844,3220215
2700;-3804;-73,497231258577784;7,394455388128556;-3804,0747070
2701;-3785;-73,487527042304691;7,394455388128556;-3785,2175293
2702;-3779;-73,477822826031598;7,394455388128556;-3779,9055176
2703;-3781;-73,468118609758505;7,394455388128556;-3781,4943848
2704;-3774;-73,458414393485413;7,394455388128556;-3774,3793945
2705;-3729;-73,448710177212320;7,394455388128556;-3729,0908203
2706;-3636;-73,439005960939227;7,394455388128556;-3636,1162109
2707;-3535;-73,429301744666134;7,394455388128556;-3535,5661621
2708;-3433;-73,419597528393041;7,394455388128556;-3433,2397461
2709;-3380;-73,409893312119948;7,394455388128556;-3380,6047363
2710;-2975;-73,400189095846855;7,394455388128556;-2975,0329590
2711;-3040;-73,390484879573762;7,394455388128556;-3040,1171875
2712;-3112;-73,380780663300669;7,394455388128556;-3112,7375488
2713;-3095;-73,371076447027576;7,394455388128556;-3095,9091797
2714;-2997;-73,361372230754483;7,394455388128556;-2997,0163574
2715;-2876;-73,351668014481390;7,394455388128556;-2876,6467285
2716;-2763;-73,341963798208297;7,394455388128556;-2763,3024902
2717;-2546;-73,332259581935190;7,394455388128556;-2546,0769043
2718;-2264;-73,322555365662097;7,394455388128556;-2264,7187500
2719;-2181;-73,312851149389004;7,394455388128556;-2181,3796387
2720;-1707;-73,303146933115912;7,394455388128556;-1707,5515137
2721;-1482;-73,293442716842819;7,394455388128556;-1482,3293457
2722;-1275;-73,283738500569726;7,394455388128556;-1275,8240967
2723;-1091;-73,274034284296633;7,394455388128556;-1091,6312256
2724;-922;-73,264330068023540;7,394455388128556;-922,9526367
2725;-1949;-73,914512558320808;7,384751171855463;-1949,3984375
2726;-2034;-73,904808342047716;7,384751171855463;-2034,4177246
2727;-2139;-73,895104125774623;7,384751171855463;-2139,8081055
2728;-2181;-73,885399909501530;7,384751171855463;-2181,2907715
2729;-2219;-73,875695693228437;7,384751171855463;-2219,3959961
2730;-2246;-73,865991476955344;7,384751171855463;-2246,4819336
2731;-2335;-73,856287260682251;7,384751171855463;-2335,1975098
2732;-2462;-73,846583044409158;7,384751171855463;-2462,4321289
2733;-2542;-73,836878828136065;7,384751171855463;-2542,5385742
2734;-2575;-73,827174611862972;7,384751171855463;-2575,3898926
2735;-2583;-73,817470395589879;7,384751171855463;-2583,2143555
2736;-2586;-73,807766179316786;7,384751171855463;-2586,6481934
2737;-2588;-73,798061963043693;7,384751171855463;-2588,9008789
2738;-2612;-73,788357746770600;7,384751171855463;-2612,4316406
2739;-2654;-73,778653530497493;7,384751171855463;-2654,4123535
2740;-2685;-73,768949314224400;7,384751171855463;-2685,4318848
2741;-2682;-73,759245097951307;7,384751171855463;-2682,8703613
2742;-2716;-73,749540881678215;7,384751171855463;-2716,4780273
2743;-2758;-73,739836665405122;7,384751171855463;-2758,9589844
2744;-2802;-73,730132449132029;7,384751171855463;-2802,2849121
2745;-2839;-73,720428232858936;7,384751171855463;-2839,2575684
2746;-2898;-73,710724016585843;7,384751171855463;-2898,9636230
2747;-2973;-73,701019800312750;7,384751171855463;-2973,1857910
2748;-3043;-73,691315584039657;7,384751171855463;-3043,0886230
2749;-3074;-73,681611367766564;7,384751171855463;-3074,5935059
2750;-3048;-73,671907151493471;7,384751171855463;-3048,6845703
2751;-3055;-73,662202935220378;7,384751171855463;-3055,7382812
2752;-3171;-73,652498718947285;7,384751171855463;-3171,2385254
2753;-3247;-73,642794502674192;7,384751171855463;-3247,5532227
2754;-3342;-73,633090286401099;7,384751171855463;-3342,0756836
2755;-3410;-73,623386070128007;7,384751171855463;-3410,2937012
2756;-3453;-73,613681853854914;7,384751171855463;-3453,4460449
2757;-3483;-73,603977637581821;7,384751171855463;-3483,7041016
2758;-3516;-73,594273421308728;7,384751171855463;-3516,4382324
2759;-3557;-73,584569205035635;7,384751171855463;-3557,8989258
2760;-3591;-73,574864988762542;7,384751171855463;-3591,2409668
2761;-3626;-73,565160772489449;7,384751171855463;-3626,8850098
2762;-3759;-73,555456556216342;7,384751171855463;-3759,6535645
2763;-3835;-73,545752339943249;7,384751171855463;-3835,1079102
2764;-3894;-73,536048123670156;7,384751171855463;-3894,1340332
2765;-3873;-73,526343907397063;7,384751171855463;-3873,1069336
2766;-3823;-73,516639691123970;7,384751171855463;-3823,3117676
2767;-3771;-73,506935474850877;7,384751171855463;-3771,1362305
2768;-3734;-73,497231258577784;7,384751171855463;-3734,8989258
2769;-3726;-73,487527042304691;7,384751171855463;-3726,2470703
2770;-3729;-73,477822826031598;7,384751171855463;-3729,3901367
2771;-3746;-73,468118609758505;7,384751171855463;-3746,0087891
2772;-3763;-73,458414393485413;7,384751171855463;-3763,8154297
2773;-3733;-73,448710177212320;7,384751171855463;-3733,9497070
2774;-3630;-73,439005960939227;7,384751171855463;-3630,0532227
2775;-3538;-73,429301744666134;7,384751171855463;-3538,9079590
2776;-3477;-73,419597528393041;7,384751171855463;-3477,8876953
2777;-3026;-73,400189095846855;7,384751171855463;-3026,3840332
2778;-3000;-73,390484879573762;7,384751171855463;-3000,2548828
2779;-3061;-73,380780663300669;7,384751171855463;-3061,4699707
2780;-3057;-73,371076447027576;7,384751171855463;-3057,7219238
2781;-2959;-73,361372230754483;7,384751171855463;-2959,3830566
2782;-2792;-73,351668014481390;7,384751171855463;-2792,2805176
2783;-2580;-73,341963798208297;7,384751171855463;-2580,8710938
2784;-2351;-73,332259581935190;7,384751171855463;-2351,3815918
2785;-1806;-73,312851149389004;7,384751171855463;-1806,4757080
2786;-1551;-73,303146933115912;7,384751171855463;-1551,0443115
2787;-1308;-73,293442716842819;7,384751171855463;-1308,1728516
2788;-1093;-73,283738500569726;7,384751171855463;-1093,1149902
2789;-899;-73,274034284296633;7,384751171855463;-899,7351685
2790;-723;-73,264330068023540;7,384751171855463;-723,9663086
2791;-2019;-73,914512558320808;7,375046955582369;-2019,6077881
2792;-2089;-73,904808342047716;7,375046955582369;-2089,6364746
2793;-2224;-73,895104125774623;7,375046955582369;-2224,2390137
2794;-2239;-73,885399909501530;7,375046955582369;-2239,7695312
2795;-2253;-73,875695693228437;7,375046955582369;-2253,0563965
2796;-2257;-73,865991476955344;7,375046955582369;-2257,7094727
2797;-2357;-73,856287260682251;7,375046955582369;-2357,6589355
2798;-2465;-73,846583044409158;7,375046955582369;-2465,2980957
2799;-2487;-73,836878828136065;7,375046955582369;-2487,4150391
2800;-2546;-73,827174611862972;7,375046955582369;-2546,6206055
2801;-2578;-73,817470395589879;7,375046955582369;-2578,9438477
2802;-2577;-73,807766179316786;7,375046955582369;-2577,5385742
2803;-2575;-73,798061963043693;7,375046955582369;-2575,8112793
2804;-2603;-73,788357746770600;7,375046955582369;-2603,0026855
2805;-2648;-73,778653530497493;7,375046955582369;-2648,5830078
2806;-2651;-73,768949314224400;7,375046955582369;-2651,3525391
2807;-2644;-73,759245097951307;7,375046955582369;-2644,3979492
2808;-2684;-73,749540881678215;7,375046955582369;-2684,8330078
2809;-2731;-73,739836665405122;7,375046955582369;-2731,2951660
2810;-2763;-73,730132449132029;7,375046955582369;-2763,8796387
2811;-2813;-73,720428232858936;7,375046955582369;-2813,7080078
2812;-2869;-73,710724016585843;7,375046955582369;-2869,6499023
2813;-2933;-73,701019800312750;7,375046955582369;-2933,5180664
2814;-2977;-73,691315584039657;7,375046955582369;-2977,0246582
2815;-2985;-73,681611367766564;7,375046955582369;-2985,8537598
2816;-2998;-73,671907151493471;7,375046955582369;-2998,9228516
2817;-3036;-73,662202935220378;7,375046955582369;-3036,2692871
2818;-3107;-73,652498718947285;7,375046955582369;-3107,5644531
2819;-3201;-73,642794502674192;7,375046955582369;-3201,0134277
2820;-3289;-73,633090286401099;7,375046955582369;-3289,6945801
2821;-3381;-73,623386070128007;7,375046955582369;-3381,8112793
2822;-3452;-73,613681853854914;7,375046955582369;-3452,9946289
2823;-3504;-73,603977637581821;7,375046955582369;-3504,0654297
2824;-3549;-73,594273421308728;7,375046955582369;-3549,2473145
2825;-3588;-73,584569205035635;7,375046955582369;-3588,1809082
2826;-3621;-73,574864988762542;7,375046955582369;-3621,2761230
2827;-3665;-73,565160772489449;7,375046955582369;-3665,4743652
2828;-3758;-73,555456556216342;7,375046955582369;-3758,6047363
2829;-3828;-73,545752339943249;7,375046955582369;-3828,9201660
2830;-3845;-73,536048123670156;7,375046955582369;-3845,0581055
2831;-3810;-73,526343907397063;7,375046955582369;-3810,9523926
2832;-3740;-73,516639691123970;7,375046955582369;-3740,7622070
2833;-3682;-73,506935474850877;7,375046955582369;-3682,2434082
2834;-3638;-73,497231258577784;7,375046955582369;-3638,1760254
2835;-3637;-73,487527042304691;7,375046955582369;-3637,6899414
2836;-3634;-73,477822826031598;7,375046955582369;-3634,0717773
2837;-3649;-73,468118609758505;7,375046955582369;-3649,8276367
2838;-3678;-73,458414393485413;7,375046955582369;-3678,0620117
2839;-3674;-73,448710177212320;7,375046955582369;-3674,2109375
2840;-3603;-73,439005960939227;7,375046955582369;-3603,9897461
2841;-2956;-73,400189095846855;7,375046955582369;-2956,2854004
2842;-2961;-73,390484879573762;7,375046955582369;-2961,9826660
2843;-3027;-73,380780663300669;7,375046955582369;-3027,7949219
2844;-3026;-73,371076447027576;7,375046955582369;-3026,5520020
2845;-2915;-73,361372230754483;7,375046955582369;-2915,7512207
2846;-2698;-73,351668014481390;7,375046955582369;-2698,2141113
2847;-2385;-73,341963798208297;7,375046955582369;-2385,0224609
2848;-2132;-73,332259581935190;7,375046955582369;-2132,7495117
2849;-1871;-73,322555365662097;7,375046955582369;-1871,7623291
2850;-1599;-73,312851149389004;7,375046955582369;-1599,3677979
2851;-1339;-73,303146933115912;7,375046955582369;-1339,3811035
2852;-1097;-73,293442716842819;7,375046955582369;-1097,4953613
2853;-877;-73,283738500569726;7,375046955582369;-877,9390869
2854;-682;-73,274034284296633;7,375046955582369;-682,6656494
2855;-504;-73,264330068023540;7,375046955582369;-504,8660583
2856;-2064;-73,914512558320808;7,365342739309275;-2064,7973633
2857;-2070;-73,904808342047716;7,365342739309275;-2070,3566895
2858;-2189;-73,895104125774623;7,365342739309275;-2189,2746582
2859;-2229;-73,885399909501530;7,365342739309275;-2229,1870117
2860;-2313;-73,875695693228437;7,365342739309275;-2313,7412109
2861;-2342;-73,865991476955344;7,365342739309275;-2342,1215820
2862;-2402;-73,856287260682251;7,365342739309275;-2402,5319824
2863;-2459;-73,846583044409158;7,365342739309275;-2459,8754883
2864;-2463;-73,836878828136065;7,365342739309275;-2463,8820801
2865;-2473;-73,827174611862972;7,365342739309275;-2473,0869141
2866;-2506;-73,817470395589879;7,365342739309275;-2506,1875000
2867;-2557;-73,807766179316786;7,365342739309275;-2557,5856934
2868;-2555;-73,798061963043693;7,365342739309275;-2555,6838379
2869;-2600;-73,788357746770600;7,365342739309275;-2600,9814453
2870;-2682;-73,778653530497493;7,365342739309275;-2682,5839844
2871;-2654;-73,768949314224400;7,365342739309275;-2654,7998047
2872;-2653;-73,759245097951307;7,365342739309275;-2653,1350098
2873;-2692;-73,749540881678215;7,365342739309275;-2692,1809082
2874;-2752;-73,739836665405122;7,365342739309275;-2752,0949707
2875;-2756;-73,730132449132029;7,365342739309275;-2756,2434082
2876;-2799;-73,720428232858936;7,365342739309275;-2799,2619629
2877;-2847;-73,710724016585843;7,365342739309275;-2847,3247070
2878;-2901;-73,701019800312750;7,365342739309275;-2901,7846680
2879;-2930;-73,691315584039657;7,365342739309275;-2930,7111816
2880;-2957;-73,681611367766564;7,365342739309275;-2957,8439941
2881;-3017;-73,671907151493471;7,365342739309275;-3017,6125488
2882;-3062;-73,662202935220378;7,365342739309275;-3062,1706543
2883;-3110;-73,652498718947285;7,365342739309275;-3110,8679199
2884;-3164;-73,642794502674192;7,365342739309275;-3164,2087402
2885;-3241;-73,633090286401099;7,365342739309275;-3241,5817871
2886;-3363;-73,623386070128007;7,365342739309275;-3363,9448242
2887;-3462;-73,613681853854914;7,365342739309275;-3462,5937500
2888;-3529;-73,603977637581821;7,365342739309275;-3529,0234375
2889;-3594;-73,594273421308728;7,365342739309275;-3594,2031250
2890;-3643;-73,584569205035635;7,365342739309275;-3643,0104980
2891;-3684;-73,574864988762542;7,365342739309275;-3684,7868652
2892;-3730;-73,565160772489449;7,365342739309275;-3730,4001465
2893;-3788;-73,555456556216342;7,365342739309275;-3788,5776367
2894;-3826;-73,545752339943249;7,365342739309275;-3826,8278809
2895;-3820;-73,536048123670156;7,365342739309275;-3820,8354492
2896;-3775;-73,526343907397063;7,365342739309275;-3775,4340820
2897;-3713;-73,516639691123970;7,365342739309275;-3713,8623047
2898;-3607;-73,506935474850877;7,365342739309275;-3607,6057129
2899;-3521;-73,497231258577784;7,365342739309275;-3521,6586914
2900;-3521;-73,487527042304691;7,365342739309275;-3521,6401367
2901;-3490;-73,477822826031598;7,365342739309275;-3490,1840820
2902;-3494;-73,468118609758505;7,365342739309275;-3494,8383789
2903;-3534;-73,458414393485413;7,365342739309275;-3534,5217285
2904;-3554;-73,448710177212320;7,365342739309275;-3554,7895508
2905;-1563;-73,439005960939227;7,365342739309275;-1563,0520020
2906;-1882;-73,429301744666134;7,365342739309275;-1882,8410645
2907;-2301;-73,419597528393041;7,365342739309275;-2301,9580078
2908;-2589;-73,409893312119948;7,365342739309275;-2589,3444824
2909;-2822;-73,400189095846855;7,365342739309275;-2822,3193359
2910;-2971;-73,390484879573762;7,365342739309275;-2971,6059570
2911;-3005;-73,380780663300669;7,365342739309275;-3005,9589844
2912;-2986;-73,371076447027576;7,365342739309275;-2986,6799316
2913;-2837;-73,361372230754483;7,365342739309275;-2837,0981445
2914;-2571;-73,351668014481390;7,365342739309275;-2571,1420898
2915;-2234;-73,341963798208297;7,365342739309275;-2234,3916016
2916;-1925;-73,332259581935190;7,365342739309275;-1925,0455322
2917;-1634;-73,322555365662097;7,365342739309275;-1634,0461426
2918;-1353;-73,312851149389004;7,365342739309275;-1353,9047852
2919;-1090;-73,303146933115912;7,365342739309275;-1090,3906250
2920;-849;-73,293442716842819;7,365342739309275;-849,6175537
2921;-633;-73,283738500569726;7,365342739309275;-633,1853638
2922;-440;-73,274034284296633;7,365342739309275;-440,1282959
2923;-2005;-73,914512558320808;7,355638523036182;-2005,0124512
2924;-2123;-73,904808342047716;7,355638523036182;-2123,6564941
2925;-2222;-73,895104125774623;7,355638523036182;-2222,6757812
2926;-2272;-73,885399909501530;7,355638523036182;-2272,2734375
2927;-2345;-73,875695693228437;7,355638523036182;-2345,3962402
2928;-2377;-73,865991476955344;7,355638523036182;-2377,8117676
2929;-2407;-73,856287260682251;7,355638523036182;-2407,5678711
2930;-2440;-73,846583044409158;7,355638523036182;-2440,7517090
2931;-2460;-73,836878828136065;7,355638523036182;-2460,0727539
2932;-2472;-73,827174611862972;7,355638523036182;-2472,2758789
2933;-2498;-73,817470395589879;7,355638523036182;-2498,2043457
2934;-2522;-73,807766179316786;7,355638523036182;-2522,9277344
2935;-2546;-73,798061963043693;7,355638523036182;-2546,0698242
2936;-2605;-73,788357746770600;7,355638523036182;-2605,2563477
2937;-2636;-73,778653530497493;7,355638523036182;-2636,5104980
2938;-2615;-73,768949314224400;7,355638523036182;-2615,6625977
2939;-2645;-73,759245097951307;7,355638523036182;-2645,8327637
2940;-2704;-73,749540881678215;7,355638523036182;-2704,9960938
2941;-2736;-73,739836665405122;7,355638523036182;-2736,5158691
2942;-2728;-73,730132449132029;7,355638523036182;-2728,9538574
2943;-2798;-73,720428232858936;7,355638523036182;-2798,7390137
2944;-2854;-73,710724016585843;7,355638523036182;-2854,3520508
2945;-2892;-73,701019800312750;7,355638523036182;-2892,2048340
2946;-2905;-73,691315584039657;7,355638523036182;-2905,5090332
2947;-2947;-73,681611367766564;7,355638523036182;-2947,5444336
2948;-3014;-73,671907151493471;7,355638523036182;-3014,2092285
2949;-3057;-73,662202935220378;7,355638523036182;-3057,4074707
2950;-3057;-73,652498718947285;7,355638523036182;-3057,2050781
2951;-3122;-73,642794502674192;7,355638523036182;-3122,2077637
2952;-3221;-73,633090286401099;7,355638523036182;-3221,8845215
2953;-3361;-73,623386070128007;7,355638523036182;-3361,0729980
2954;-3489;-73,613681853854914;7,355638523036182;-3489,2590332
2955;-3547;-73,603977637581821;7,355638523036182;-3547,8115234
2956;-3639;-73,594273421308728;7,355638523036182;-3639,3308105
2957;-3697;-73,584569205035635;7,355638523036182;-3697,0114746
2958;-3747;-73,574864988762542;7,355638523036182;-3747,9826660
2959;-3792;-73,565160772489449;7,355638523036182;-3792,2346191
2960;-3827;-73,555456556216342;7,355638523036182;-3827,1267090
2961;-3838;-73,545752339943249;7,355638523036182;-3838,9692383
2962;-3813;-73,536048123670156;7,355638523036182;-3813,5361328
2963;-3751;-73,526343907397063;7,355638523036182;-3751,7023926
2964;-3661;-73,516639691123970;7,355638523036182;-3661,7272949
2965;-3536;-73,506935474850877;7,355638523036182;-3536,7414551
2966;-3415;-73,497231258577784;7,355638523036182;-3415,8632812
2967;-3334;-73,487527042304691;7,355638523036182;-3334,9643555
2968;-3299;-73,477822826031598;7,355638523036182;-3299,0878906
2969;-3307;-73,468118609758505;7,355638523036182;-3307,4414062
2970;-3384;-73,458414393485413;7,355638523036182;-3384,2756348
2971;-1285;-73,448710177212320;7,355638523036182;-1285,1197510
2972;-1374;-73,439005960939227;7,355638523036182;-1374,0664062
2973;-1441;-73,429301744666134;7,355638523036182;-1441,3516846
2974;-1848;-73,419597528393041;7,355638523036182;-1848,4665527
2975;-2250;-73,409893312119948;7,355638523036182;-2250,5163574
2976;-2617;-73,400189095846855;7,355638523036182;-2617,7529297
2977;-2878;-73,390484879573762;7,355638523036182;-2878,1411133
2978;-3021;-73,380780663300669;7,355638523036182;-3021,5729980
2979;-2961;-73,371076447027576;7,355638523036182;-2961,8469238
2980;-2746;-73,361372230754483;7,355638523036182;-2746,4565430
2981;-2418;-73,351668014481390;7,355638523036182;-2418,8891602
2982;-2040;-73,341963798208297;7,355638523036182;-2040,7668457
2983;-1680;-73,332259581935190;7,355638523036182;-1680,6436768
2984;-1355;-73,322555365662097;7,355638523036182;-1355,8222656
2985;-1064;-73,312851149389004;7,355638523036182;-1064,1931152
2986;-802;-73,303146933115912;7,355638523036182;-802,4530640
2987;-567;-73,293442716842819;7,355638523036182;-567,8395386
2988;-359;-73,283738500569726;7,355638523036182;-359,3992615
2989;-1949;-73,924216774593901;7,345934306763088;-1949,4802246
2990;-2044;-73,914512558320808;7,345934306763088;-2044,0235596
2991;-2217;-73,904808342047716;7,345934306763088;-2217,7087402
2992;-2279;-73,895104125774623;7,345934306763088;-2279,7712402
2993;-2301;-73,885399909501530;7,345934306763088;-2301,3139648
2994;-2364;-73,875695693228437;7,345934306763088;-2364,9414062
2995;-2378;-73,865991476955344;7,345934306763088;-2378,7009277
2996;-2403;-73,856287260682251;7,345934306763088;-2403,8564453
2997;-2434;-73,846583044409158;7,345934306763088;-2434,1708984
2998;-2464;-73,836878828136065;7,345934306763088;-2464,8129883
2999;-2479;-73,827174611862972;7,345934306763088;-2479,5454102
3000;-2498;-73,817470395589879;7,345934306763088;-2498,9401855
3001;-2474;-73,807766179316786;7,345934306763088;-2474,8056641
3002;-2448;-73,798061963043693;7,345934306763088;-2448,0734863
3003;-2587;-73,788357746770600;7,345934306763088;-2587,2324219
3004;-2632;-73,778653530497493;7,345934306763088;-2632,0837402
3005;-2596;-73,768949314224400;7,345934306763088;-2596,6413574
3006;-2635;-73,759245097951307;7,345934306763088;-2635,3149414
3007;-2707;-73,749540881678215;7,345934306763088;-2707,4426270
3008;-2713;-73,739836665405122;7,345934306763088;-2713,9516602
3009;-2726;-73,730132449132029;7,345934306763088;-2726,3498535
3010;-2816;-73,720428232858936;7,345934306763088;-2816,0766602
3011;-2866;-73,710724016585843;7,345934306763088;-2866,4406738
3012;-2879;-73,701019800312750;7,345934306763088;-2879,8344727
3013;-2896;-73,691315584039657;7,345934306763088;-2896,8164062
3014;-2937;-73,681611367766564;7,345934306763088;-2937,0510254
3015;-3010;-73,671907151493471;7,345934306763088;-3010,1979980
3016;-3035;-73,662202935220378;7,345934306763088;-3035,9973145
3017;-3038;-73,652498718947285;7,345934306763088;-3038,0485840
3018;-3094;-73,642794502674192;7,345934306763088;-3094,6684570
3019;-3197;-73,633090286401099;7,345934306763088;-3197,1081543
3020;-3336;-73,623386070128007;7,345934306763088;-3336,5180664
3021;-3451;-73,613681853854914;7,345934306763088;-3451,9775391
3022;-3537;-73,603977637581821;7,345934306763088;-3537,1413574
3023;-3667;-73,594273421308728;7,345934306763088;-3667,5358887
3024;-3724;-73,584569205035635;7,345934306763088;-3724,6015625
3025;-3790;-73,574864988762542;7,345934306763088;-3790,5998535
3026;-3838;-73,565160772489449;7,345934306763088;-3838,4057617
3027;-3859;-73,555456556216342;7,345934306763088;-3859,6127930
3028;-3855;-73,545752339943249;7,345934306763088;-3855,0222168
3029;-3813;-73,536048123670156;7,345934306763088;-3813,8620605
3030;-3735;-73,526343907397063;7,345934306763088;-3735,7863770
3031;-3624;-73,516639691123970;7,345934306763088;-3624,6052246
3032;-3485;-73,506935474850877;7,345934306763088;-3485,6164551
3033;-3345;-73,497231258577784;7,345934306763088;-3345,4057617
3034;-3234;-73,487527042304691;7,345934306763088;-3234,7773438
3035;-3168;-73,477822826031598;7,345934306763088;-3168,5344238
3036;-3275;-73,468118609758505;7,345934306763088;-3275,1098633
3037;-1395;-73,458414393485413;7,345934306763088;-1395,9609375
3038;-1440;-73,448710177212320;7,345934306763088;-1440,4588623
3039;-1475;-73,439005960939227;7,345934306763088;-1475,8699951
3040;-1551;-73,429301744666134;7,345934306763088;-1551,7835693
3041;-1835;-73,419597528393041;7,345934306763088;-1835,3931885
3042;-2183;-73,409893312119948;7,345934306763088;-2183,2016602
3043;-2517;-73,400189095846855;7,345934306763088;-2517,9704590
3044;-2783;-73,390484879573762;7,345934306763088;-2783,2941895
3045;-3018;-73,380780663300669;7,345934306763088;-3018,7521973
3046;-2893;-73,371076447027576;7,345934306763088;-2893,5285645
3047;-2607;-73,361372230754483;7,345934306763088;-2607,2946777
3048;-2209;-73,351668014481390;7,345934306763088;-2209,1340332
3049;-1775;-73,341963798208297;7,345934306763088;-1775,2265625
3050;-1369;-73,332259581935190;7,345934306763088;-1369,4804688
3051;-1021;-73,322555365662097;7,345934306763088;-1021,9187622
3052;-728;-73,312851149389004;7,345934306763088;-728,1703491
3053;-475;-73,303146933115912;7,345934306763088;-475,9001770
3054;-255;-73,293442716842819;7,345934306763088;-255,6915131
3055;-62;-73,283738500569726;7,345934306763088;-62,3659515
3056;-1658;-73,963033639686273;7,336230090489995;-1658,2585449
3057;-1805;-73,933920990866994;7,336230090489995;-1805,0882568
3058;-1942;-73,924216774593901;7,336230090489995;-1942,6303711
3059;-2177;-73,914512558320808;7,336230090489995;-2177,2519531
3060;-2315;-73,904808342047716;7,336230090489995;-2315,4116211
3061;-2312;-73,895104125774623;7,336230090489995;-2312,5878906
3062;-2306;-73,885399909501530;7,336230090489995;-2306,4516602
3063;-2336;-73,875695693228437;7,336230090489995;-2336,2651367
3064;-2353;-73,865991476955344;7,336230090489995;-2353,2800293
3065;-2389;-73,856287260682251;7,336230090489995;-2389,9101562
3066;-2419;-73,846583044409158;7,336230090489995;-2419,2565918
3067;-2445;-73,836878828136065;7,336230090489995;-2445,7849121
3068;-2463;-73,827174611862972;7,336230090489995;-2463,8110352
3069;-2483;-73,817470395589879;7,336230090489995;-2483,4267578
3070;-2481;-73,807766179316786;7,336230090489995;-2481,9282227
3071;-2521;-73,798061963043693;7,336230090489995;-2521,0178223
3072;-2587;-73,788357746770600;7,336230090489995;-2587,2329102
3073;-2598;-73,778653530497493;7,336230090489995;-2598,8308105
3074;-2633;-73,768949314224400;7,336230090489995;-2633,1459961
3075;-2636;-73,759245097951307;7,336230090489995;-2636,6647949
3076;-2653;-73,749540881678215;7,336230090489995;-2653,4785156
3077;-2672;-73,739836665405122;7,336230090489995;-2672,6499023
3078;-2707;-73,730132449132029;7,336230090489995;-2707,7426758
3079;-2779;-73,720428232858936;7,336230090489995;-2779,2314453
3080;-2852;-73,710724016585843;7,336230090489995;-2852,6162109
3081;-2895;-73,701019800312750;7,336230090489995;-2895,4221191
3082;-2931;-73,691315584039657;7,336230090489995;-2931,2888184
3083;-2972;-73,681611367766564;7,336230090489995;-2972,7602539
3084;-3030;-73,671907151493471;7,336230090489995;-3030,1596680
3085;-2997;-73,662202935220378;7,336230090489995;-2997,6652832
3086;-3036;-73,652498718947285;7,336230090489995;-3036,7600098
3087;-3065;-73,642794502674192;7,336230090489995;-3065,1452637
