OBJECTID;BASE_CUATERNARIO_WGS84_tif;X;Y;BASE_CUATERNARIO_WGS84_Band_1
7025;-11;-73,713813256112644;7,560922930202945;-11,4627953
7026;-14;-73,706329673352172;7,560922930202945;-14,6132851
7027;-16;-73,698846090591701;7,560922930202945;-16,8766212
7028;-18;-73,691362507831229;7,560922930202945;-18,3297806
7029;-20;-73,683878925070744;7,560922930202945;-20,7660656
7030;-20;-73,676395342310272;7,560922930202945;-20,4679527
7031;-14;-73,668911759549800;7,560922930202945;-14,9724121
7032;-11;-73,661428176789329;7,560922930202945;-11,4525414
7033;-7;-73,653944594028857;7,560922930202945;-7,3256531
7034;-3;-73,646461011268372;7,560922930202945;-3,3550837
7035;0;-73,638977428507900;7,560922930202945;-0,0969467
7036;0;-73,631493845747428;7,560922930202945;0,1147079
7037;-2;-73,624010262986957;7,560922930202945;-2,8381042
7038;-7;-73,616526680226471;7,560922930202945;-7,2903061
7039;-24;-73,609043097465999;7,560922930202945;-24,2668705
7040;-42;-73,601559514705528;7,560922930202945;-42,2953987
7041;-62;-73,594075931945056;7,560922930202945;-62,6666031
7042;-81;-73,586592349184585;7,560922930202945;-81,7529602
7043;-102;-73,579108766424099;7,560922930202945;-102,1532135
7044;-115;-73,571625183663627;7,560922930202945;-115,3952179
7045;-120;-73,564141600903156;7,560922930202945;-120,4817276
7046;-109;-73,556658018142684;7,560922930202945;-109,4725266
7047;-94;-73,549174435382213;7,560922930202945;-94,9405899
7048;-81;-73,541690852621727;7,560922930202945;-81,5793152
7049;-67;-73,534207269861255;7,560922930202945;-67,9484100
7050;-64;-73,526723687100784;7,560922930202945;-64,1476593
7051;-54;-73,519240104340312;7,560922930202945;-54,2794037
7052;-45;-73,511756521579827;7,560922930202945;-45,0093231
7053;-33;-73,504272938819355;7,560922930202945;-33,7607956
7054;-21;-73,496789356058883;7,560922930202945;-21,3706894
7055;-6;-73,489305773298412;7,560922930202945;-6,8750234
7056;8;-73,481822190537940;7,560922930202945;8,6825562
7057;25;-73,474338607777455;7,560922930202945;25,2679596
7058;40;-73,466855025016983;7,560922930202945;40,2931557
7059;55;-73,459371442256511;7,560922930202945;55,3850899
7060;67;-73,451887859496040;7,560922930202945;67,9940643
7061;79;-73,444404276735568;7,560922930202945;79,9081039
7062;90;-73,436920693975082;7,560922930202945;90,7206879
7063;102;-73,429437111214611;7,560922930202945;102,8144226
7064;105;-73,421953528454139;7,560922930202945;105,1468582
7065;111;-73,414469945693668;7,560922930202945;111,2968674
7066;112;-73,406986362933182;7,560922930202945;112,7174377
7067;85;-73,998189401010677;7,553439347442470;85,2774734
7068;80;-73,990705818250206;7,553439347442470;80,4985580
7069;74;-73,983222235489734;7,553439347442470;74,7272644
7070;68;-73,975738652729262;7,553439347442470;68,8731689
7071;71;-73,968255069968777;7,553439347442470;71,5171509
7072;76;-73,960771487208305;7,553439347442470;76,5850525
7073;70;-73,953287904447834;7,553439347442470;70,1976013
7074;64;-73,945804321687362;7,553439347442470;64,2823105
7075;57;-73,938320738926890;7,553439347442470;57,6672745
7076;60;-73,930837156166405;7,553439347442470;60,3185349
7077;64;-73,923353573405933;7,553439347442470;64,8546677
7078;80;-73,915869990645461;7,553439347442470;80,0488815
7079;84;-73,908386407884990;7,553439347442470;84,4176407
7080;87;-73,900902825124518;7,553439347442470;87,1824799
7081;83;-73,893419242364033;7,553439347442470;83,8244019
7082;74;-73,885935659603561;7,553439347442470;74,2430344
7083;63;-73,878452076843089;7,553439347442470;63,5070724
7084;60;-73,870968494082618;7,553439347442470;60,8812485
7085;51;-73,863484911322132;7,553439347442470;51,4424820
7086;37;-73,856001328561661;7,553439347442470;37,7040367
7087;45;-73,848517745801189;7,553439347442470;45,4481850
7088;37;-73,841034163040717;7,553439347442470;37,7973404
7089;33;-73,833550580280246;7,553439347442470;33,7582550
7090;29;-73,826066997519760;7,553439347442470;29,1355667
7091;21;-73,818583414759289;7,553439347442470;21,8045578
7092;16;-73,811099831998817;7,553439347442470;16,8964882
7093;12;-73,803616249238345;7,553439347442470;12,8155632
7094;12;-73,796132666477874;7,553439347442470;12,2513351
7095;6;-73,788649083717388;7,553439347442470;6,4766922
7096;0;-73,781165500956917;7,553439347442470;0,1080704
7097;-4;-73,773681918196445;7,553439347442470;-4,8998985
7098;-9;-73,766198335435973;7,553439347442470;-9,6979713
7099;-10;-73,758714752675488;7,553439347442470;-10,4566450
7100;-14;-73,751231169915016;7,553439347442470;-14,9523773
7101;-17;-73,743747587154544;7,553439347442470;-17,3033066
7102;-15;-73,736264004394073;7,553439347442470;-15,6234627
7103;-14;-73,728780421633601;7,553439347442470;-14,2153282
7104;-12;-73,721296838873116;7,553439347442470;-12,7458200
7105;-11;-73,713813256112644;7,553439347442470;-11,4627953
7106;-14;-73,706329673352172;7,553439347442470;-14,6132851
7107;-16;-73,698846090591701;7,553439347442470;-16,8766212
7108;-18;-73,691362507831229;7,553439347442470;-18,3297806
7109;-20;-73,683878925070744;7,553439347442470;-20,7660656
7110;-20;-73,676395342310272;7,553439347442470;-20,4679527
7111;-14;-73,668911759549800;7,553439347442470;-14,9724121
7112;-11;-73,661428176789329;7,553439347442470;-11,4525414
7113;-7;-73,653944594028857;7,553439347442470;-7,3256531
7114;-3;-73,646461011268372;7,553439347442470;-3,3550837
7115;0;-73,638977428507900;7,553439347442470;-0,0969467
7116;0;-73,631493845747428;7,553439347442470;0,1147079
7117;-2;-73,624010262986957;7,553439347442470;-2,8381042
7118;-7;-73,616526680226471;7,553439347442470;-7,2903061
7119;-24;-73,609043097465999;7,553439347442470;-24,2668705
7120;-42;-73,601559514705528;7,553439347442470;-42,2953987
7121;-62;-73,594075931945056;7,553439347442470;-62,6666031
7122;-81;-73,586592349184585;7,553439347442470;-81,7529602
7123;-102;-73,579108766424099;7,553439347442470;-102,1532135
7124;-115;-73,571625183663627;7,553439347442470;-115,3952179
7125;-120;-73,564141600903156;7,553439347442470;-120,4817276
7126;-109;-73,556658018142684;7,553439347442470;-109,4725266
7127;-94;-73,549174435382213;7,553439347442470;-94,9405899
7128;-81;-73,541690852621727;7,553439347442470;-81,5793152
7129;-67;-73,534207269861255;7,553439347442470;-67,9484100
7130;-64;-73,526723687100784;7,553439347442470;-64,1476593
7131;-54;-73,519240104340312;7,553439347442470;-54,2794037
7132;-45;-73,511756521579827;7,553439347442470;-45,0093231
7133;-33;-73,504272938819355;7,553439347442470;-33,7607956
7134;-21;-73,496789356058883;7,553439347442470;-21,3706894
7135;-6;-73,489305773298412;7,553439347442470;-6,8750234
7136;8;-73,481822190537940;7,553439347442470;8,6825562
7137;25;-73,474338607777455;7,553439347442470;25,2679596
7138;40;-73,466855025016983;7,553439347442470;40,2931557
7139;55;-73,459371442256511;7,553439347442470;55,3850899
7140;67;-73,451887859496040;7,553439347442470;67,9940643
7141;79;-73,444404276735568;7,553439347442470;79,9081039
7142;90;-73,436920693975082;7,553439347442470;90,7206879
7143;102;-73,429437111214611;7,553439347442470;102,8144226
7144;105;-73,421953528454139;7,553439347442470;105,1468582
7145;111;-73,414469945693668;7,553439347442470;111,2968674
7146;112;-73,406986362933182;7,553439347442470;112,7174377
7147;94;-73,998189401010677;7,545955764681995;94,5010529
7148;84;-73,990705818250206;7,545955764681995;84,4624405
7149;71;-73,983222235489734;7,545955764681995;71,0899963
7150;71;-73,975738652729262;7,545955764681995;71,4648590
7151;74;-73,968255069968777;7,545955764681995;74,3114090
7152;73;-73,960771487208305;7,545955764681995;73,4750061
7153;66;-73,953287904447834;7,545955764681995;66,1120300
7154;57;-73,945804321687362;7,545955764681995;57,0852394
7155;65;-73,938320738926890;7,545955764681995;65,1670914
7156;68;-73,930837156166405;7,545955764681995;68,8159332
7157;65;-73,923353573405933;7,545955764681995;65,1424332
7158;57;-73,915869990645461;7,545955764681995;57,9222984
7159;55;-73,908386407884990;7,545955764681995;55,3798637
7160;56;-73,900902825124518;7,545955764681995;56,9106941
7161;63;-73,893419242364033;7,545955764681995;63,7531319
7162;62;-73,885935659603561;7,545955764681995;62,0625038
7163;64;-73,878452076843089;7,545955764681995;64,2749939
7164;53;-73,870968494082618;7,545955764681995;53,1062508
7165;37;-73,863484911322132;7,545955764681995;37,9976883
7166;44;-73,856001328561661;7,545955764681995;44,2793312
7167;36;-73,848517745801189;7,545955764681995;36,9825287
7168;33;-73,841034163040717;7,545955764681995;33,3952942
7169;29;-73,833550580280246;7,545955764681995;29,6621037
7170;12;-73,826066997519760;7,545955764681995;12,5828133
7171;6;-73,818583414759289;7,545955764681995;6,1361089
7172;2;-73,811099831998817;7,545955764681995;2,9104350
7173;0;-73,803616249238345;7,545955764681995;-0,8620186
7174;-3;-73,796132666477874;7,545955764681995;-3,2360153
7175;0;-73,788649083717388;7,545955764681995;-0,4809647
7176;-7;-73,781165500956917;7,545955764681995;-7,6993976
7177;-11;-73,773681918196445;7,545955764681995;-11,2677078
7178;-18;-73,766198335435973;7,545955764681995;-18,3321762
7179;-22;-73,758714752675488;7,545955764681995;-22,1025848
7180;-21;-73,751231169915016;7,545955764681995;-21,2924042
7181;-19;-73,743747587154544;7,545955764681995;-19,6387939
7182;-12;-73,736264004394073;7,545955764681995;-12,8208046
7183;-5;-73,728780421633601;7,545955764681995;-5,3093143
7184;0;-73,721296838873116;7,545955764681995;0,8445321
7185;2;-73,713813256112644;7,545955764681995;2,2563248
7186;1;-73,706329673352172;7,545955764681995;1,4769058
7187;-2;-73,698846090591701;7,545955764681995;-2,6533124
7188;-7;-73,691362507831229;7,545955764681995;-7,4770622
7189;-11;-73,683878925070744;7,545955764681995;-11,6382761
7190;-11;-73,676395342310272;7,545955764681995;-11,4760752
7191;-9;-73,668911759549800;7,545955764681995;-9,3301239
7192;-3;-73,661428176789329;7,545955764681995;-3,1894608
7193;-1;-73,653944594028857;7,545955764681995;-1,1291962
7194;2;-73,646461011268372;7,545955764681995;2,0830307
7195;2;-73,638977428507900;7,545955764681995;2,0981674
7196;0;-73,631493845747428;7,545955764681995;0,4448318
7197;-7;-73,624010262986957;7,545955764681995;-7,2594376
7198;-17;-73,616526680226471;7,545955764681995;-17,3221893
7199;-27;-73,609043097465999;7,545955764681995;-27,9979401
7200;-42;-73,601559514705528;7,545955764681995;-42,9451561
7201;-61;-73,594075931945056;7,545955764681995;-61,0075607
7202;-79;-73,586592349184585;7,545955764681995;-79,9616852
7203;-96;-73,579108766424099;7,545955764681995;-96,1565094
7204;-103;-73,571625183663627;7,545955764681995;-103,8882141
7205;-90;-73,564141600903156;7,545955764681995;-90,2581329
7206;-27;-73,556658018142684;7,545955764681995;-27,0452805
7207;-9;-73,549174435382213;7,545955764681995;-9,2699127
7208;-9;-73,541690852621727;7,545955764681995;-9,0435791
7209;-10;-73,534207269861255;7,545955764681995;-10,1146622
7210;-12;-73,526723687100784;7,545955764681995;-12,8914862
7211;-11;-73,519240104340312;7,545955764681995;-11,3210220
7212;-7;-73,511756521579827;7,545955764681995;-7,8360367
7213;-1;-73,504272938819355;7,545955764681995;-1,7040328
7214;6;-73,496789356058883;7,545955764681995;6,1041412
7215;15;-73,489305773298412;7,545955764681995;15,6602554
7216;25;-73,481822190537940;7,545955764681995;25,5976791
7217;37;-73,474338607777455;7,545955764681995;37,5310860
7218;57;-73,466855025016983;7,545955764681995;57,5745468
7219;73;-73,459371442256511;7,545955764681995;73,4502945
7220;82;-73,451887859496040;7,545955764681995;82,7484055
7221;96;-73,444404276735568;7,545955764681995;96,9084167
7222;119;-73,436920693975082;7,545955764681995;119,9172516
7223;132;-73,429437111214611;7,545955764681995;132,3704834
7224;128;-73,421953528454139;7,545955764681995;128,7423401
7225;143;-73,414469945693668;7,545955764681995;143,0430145
7226;142;-73,406986362933182;7,545955764681995;142,1442413
7227;94;-73,998189401010677;7,538472181921521;94,5010529
7228;84;-73,990705818250206;7,538472181921521;84,4624405
7229;71;-73,983222235489734;7,538472181921521;71,0899963
7230;71;-73,975738652729262;7,538472181921521;71,4648590
7231;74;-73,968255069968777;7,538472181921521;74,3114090
7232;73;-73,960771487208305;7,538472181921521;73,4750061
7233;66;-73,953287904447834;7,538472181921521;66,1120300
7234;57;-73,945804321687362;7,538472181921521;57,0852394
7235;65;-73,938320738926890;7,538472181921521;65,1670914
7236;68;-73,930837156166405;7,538472181921521;68,8159332
7237;65;-73,923353573405933;7,538472181921521;65,1424332
7238;57;-73,915869990645461;7,538472181921521;57,9222984
7239;55;-73,908386407884990;7,538472181921521;55,3798637
7240;56;-73,900902825124518;7,538472181921521;56,9106941
7241;63;-73,893419242364033;7,538472181921521;63,7531319
7242;62;-73,885935659603561;7,538472181921521;62,0625038
7243;64;-73,878452076843089;7,538472181921521;64,2749939
7244;53;-73,870968494082618;7,538472181921521;53,1062508
7245;37;-73,863484911322132;7,538472181921521;37,9976883
7246;44;-73,856001328561661;7,538472181921521;44,2793312
7247;36;-73,848517745801189;7,538472181921521;36,9825287
7248;33;-73,841034163040717;7,538472181921521;33,3952942
7249;29;-73,833550580280246;7,538472181921521;29,6621037
7250;12;-73,826066997519760;7,538472181921521;12,5828133
7251;6;-73,818583414759289;7,538472181921521;6,1361089
7252;2;-73,811099831998817;7,538472181921521;2,9104350
7253;0;-73,803616249238345;7,538472181921521;-0,8620186
7254;-3;-73,796132666477874;7,538472181921521;-3,2360153
7255;0;-73,788649083717388;7,538472181921521;-0,4809647
7256;-7;-73,781165500956917;7,538472181921521;-7,6993976
7257;-11;-73,773681918196445;7,538472181921521;-11,2677078
7258;-18;-73,766198335435973;7,538472181921521;-18,3321762
7259;-22;-73,758714752675488;7,538472181921521;-22,1025848
7260;-21;-73,751231169915016;7,538472181921521;-21,2924042
7261;-19;-73,743747587154544;7,538472181921521;-19,6387939
7262;-12;-73,736264004394073;7,538472181921521;-12,8208046
7263;-5;-73,728780421633601;7,538472181921521;-5,3093143
7264;0;-73,721296838873116;7,538472181921521;0,8445321
7265;2;-73,713813256112644;7,538472181921521;2,2563248
7266;1;-73,706329673352172;7,538472181921521;1,4769058
7267;-2;-73,698846090591701;7,538472181921521;-2,6533124
7268;-7;-73,691362507831229;7,538472181921521;-7,4770622
7269;-11;-73,683878925070744;7,538472181921521;-11,6382761
7270;-11;-73,676395342310272;7,538472181921521;-11,4760752
7271;-9;-73,668911759549800;7,538472181921521;-9,3301239
7272;-3;-73,661428176789329;7,538472181921521;-3,1894608
7273;-1;-73,653944594028857;7,538472181921521;-1,1291962
7274;2;-73,646461011268372;7,538472181921521;2,0830307
7275;2;-73,638977428507900;7,538472181921521;2,0981674
7276;0;-73,631493845747428;7,538472181921521;0,4448318
7277;-7;-73,624010262986957;7,538472181921521;-7,2594376
7278;-17;-73,616526680226471;7,538472181921521;-17,3221893
7279;-27;-73,609043097465999;7,538472181921521;-27,9979401
7280;-42;-73,601559514705528;7,538472181921521;-42,9451561
7281;-61;-73,594075931945056;7,538472181921521;-61,0075607
7282;-79;-73,586592349184585;7,538472181921521;-79,9616852
7283;-96;-73,579108766424099;7,538472181921521;-96,1565094
7284;-103;-73,571625183663627;7,538472181921521;-103,8882141
7285;-90;-73,564141600903156;7,538472181921521;-90,2581329
7286;-27;-73,556658018142684;7,538472181921521;-27,0452805
7287;-9;-73,549174435382213;7,538472181921521;-9,2699127
7288;-9;-73,541690852621727;7,538472181921521;-9,0435791
7289;-10;-73,534207269861255;7,538472181921521;-10,1146622
7290;-12;-73,526723687100784;7,538472181921521;-12,8914862
7291;-11;-73,519240104340312;7,538472181921521;-11,3210220
7292;-7;-73,511756521579827;7,538472181921521;-7,8360367
7293;-1;-73,504272938819355;7,538472181921521;-1,7040328
7294;6;-73,496789356058883;7,538472181921521;6,1041412
7295;15;-73,489305773298412;7,538472181921521;15,6602554
7296;25;-73,481822190537940;7,538472181921521;25,5976791
7297;37;-73,474338607777455;7,538472181921521;37,5310860
7298;57;-73,466855025016983;7,538472181921521;57,5745468
7299;73;-73,459371442256511;7,538472181921521;73,4502945
7300;82;-73,451887859496040;7,538472181921521;82,7484055
7301;96;-73,444404276735568;7,538472181921521;96,9084167
7302;119;-73,436920693975082;7,538472181921521;119,9172516
7303;132;-73,429437111214611;7,538472181921521;132,3704834
7304;128;-73,421953528454139;7,538472181921521;128,7423401
7305;143;-73,414469945693668;7,538472181921521;143,0430145
7306;142;-73,406986362933182;7,538472181921521;142,1442413
7307;70;-73,990705818250206;7,530988599161046;70,2577057
7308;75;-73,983222235489734;7,530988599161046;75,0406342
7309;76;-73,975738652729262;7,530988599161046;76,8226013
7310;78;-73,968255069968777;7,530988599161046;78,3869171
7311;72;-73,960771487208305;7,530988599161046;72,8811264
7312;68;-73,953287904447834;7,530988599161046;68,5397644
7313;63;-73,945804321687362;7,530988599161046;63,8419571
7314;68;-73,938320738926890;7,530988599161046;68,2937469
7315;63;-73,930837156166405;7,530988599161046;63,0749969
7316;50;-73,923353573405933;7,530988599161046;50,9363937
7317;49;-73,915869990645461;7,530988599161046;49,7687416
7318;49;-73,908386407884990;7,530988599161046;49,6290588
7319;46;-73,900902825124518;7,530988599161046;46,5242844
7320;49;-73,893419242364033;7,530988599161046;49,5493393
7321;48;-73,885935659603561;7,530988599161046;48,5644264
7322;46;-73,878452076843089;7,530988599161046;46,2318268
7323;40;-73,870968494082618;7,530988599161046;40,9432602
7324;35;-73,863484911322132;7,530988599161046;35,4646339
7325;29;-73,856001328561661;7,530988599161046;29,3297024
7326;22;-73,848517745801189;7,530988599161046;22,8702888
7327;14;-73,841034163040717;7,530988599161046;14,3145409
7328;4;-73,833550580280246;7,530988599161046;4,9761467
7329;-4;-73,826066997519760;7,530988599161046;-4,5167465
7330;-10;-73,818583414759289;7,530988599161046;-10,1594887
7331;-12;-73,811099831998817;7,530988599161046;-12,9950333
7332;-14;-73,803616249238345;7,530988599161046;-14,8585472
7333;-18;-73,796132666477874;7,530988599161046;-18,5765648
7334;-21;-73,788649083717388;7,530988599161046;-21,7458572
7335;-20;-73,781165500956917;7,530988599161046;-20,1652679
7336;-20;-73,773681918196445;7,530988599161046;-20,8712196
7337;-21;-73,766198335435973;7,530988599161046;-21,3226738
7338;-19;-73,758714752675488;7,530988599161046;-19,5214653
7339;-17;-73,751231169915016;7,530988599161046;-17,2744980
7340;-9;-73,743747587154544;7,530988599161046;-9,1427422
7341;0;-73,736264004394073;7,530988599161046;-0,9738427
7342;9;-73,728780421633601;7,530988599161046;9,4957390
7343;18;-73,721296838873116;7,530988599161046;18,4586258
7344;25;-73,713813256112644;7,530988599161046;25,4785461
7345;25;-73,706329673352172;7,530988599161046;25,1605377
7346;9;-73,698846090591701;7,530988599161046;9,9828224
7347;-6;-73,691362507831229;7,530988599161046;-6,8168797
7348;-17;-73,683878925070744;7,530988599161046;-17,0653572
7349;-16;-73,676395342310272;7,530988599161046;-16,4469528
7350;-7;-73,668911759549800;7,530988599161046;-7,2738419
7351;0;-73,661428176789329;7,530988599161046;-0,6178131
7352;7;-73,653944594028857;7,530988599161046;7,2907448
7353;10;-73,646461011268372;7,530988599161046;10,6616707
7354;9;-73,638977428507900;7,530988599161046;9,6010857
7355;7;-73,631493845747428;7,530988599161046;7,6346927
7356;1;-73,624010262986957;7,530988599161046;1,9161987
7357;-7;-73,616526680226471;7,530988599161046;-7,6467514
7358;-18;-73,609043097465999;7,530988599161046;-18,3233795
7359;-29;-73,601559514705528;7,530988599161046;-29,5152740
7360;-37;-73,594075931945056;7,530988599161046;-37,7481995
7361;-47;-73,586592349184585;7,530988599161046;-47,0049515
7362;-48;-73,579108766424099;7,530988599161046;-48,1142120
7363;-50;-73,571625183663627;7,530988599161046;-50,3007126
7364;-59;-73,564141600903156;7,530988599161046;-59,4819717
7365;-35;-73,556658018142684;7,530988599161046;-35,6303253
7366;-14;-73,549174435382213;7,530988599161046;-14,8001633
7367;2;-73,541690852621727;7,530988599161046;2,3908768
7368;9;-73,534207269861255;7,530988599161046;9,7556763
7369;15;-73,526723687100784;7,530988599161046;15,3710403
7370;16;-73,519240104340312;7,530988599161046;16,5192566
7371;19;-73,511756521579827;7,530988599161046;19,3494911
7372;22;-73,504272938819355;7,530988599161046;22,8732071
7373;27;-73,496789356058883;7,530988599161046;27,8970222
7374;33;-73,489305773298412;7,530988599161046;33,7132072
7375;40;-73,481822190537940;7,530988599161046;40,2207413
7376;50;-73,474338607777455;7,530988599161046;50,7979050
7377;60;-73,466855025016983;7,530988599161046;60,7146759
7378;71;-73,459371442256511;7,530988599161046;71,1362991
7379;86;-73,451887859496040;7,530988599161046;86,0905457
7380;96;-73,444404276735568;7,530988599161046;96,9909821
7381;95;-73,436920693975082;7,530988599161046;95,8239670
7382;106;-73,429437111214611;7,530988599161046;106,2268372
7383;120;-73,421953528454139;7,530988599161046;120,4821930
7384;120;-73,414469945693668;7,530988599161046;120,1194687
7385;136;-73,406986362933182;7,530988599161046;136,8843231
7386;70;-73,990705818250206;7,523505016400572;70,2577057
7387;75;-73,983222235489734;7,523505016400572;75,0406342
7388;76;-73,975738652729262;7,523505016400572;76,8226013
7389;78;-73,968255069968777;7,523505016400572;78,3869171
7390;72;-73,960771487208305;7,523505016400572;72,8811264
7391;68;-73,953287904447834;7,523505016400572;68,5397644
7392;63;-73,945804321687362;7,523505016400572;63,8419571
7393;68;-73,938320738926890;7,523505016400572;68,2937469
7394;63;-73,930837156166405;7,523505016400572;63,0749969
7395;50;-73,923353573405933;7,523505016400572;50,9363937
7396;49;-73,915869990645461;7,523505016400572;49,7687416
7397;49;-73,908386407884990;7,523505016400572;49,6290588
7398;46;-73,900902825124518;7,523505016400572;46,5242844
7399;49;-73,893419242364033;7,523505016400572;49,5493393
7400;48;-73,885935659603561;7,523505016400572;48,5644264
7401;46;-73,878452076843089;7,523505016400572;46,2318268
7402;40;-73,870968494082618;7,523505016400572;40,9432602
7403;35;-73,863484911322132;7,523505016400572;35,4646339
7404;29;-73,856001328561661;7,523505016400572;29,3297024
7405;22;-73,848517745801189;7,523505016400572;22,8702888
7406;14;-73,841034163040717;7,523505016400572;14,3145409
7407;4;-73,833550580280246;7,523505016400572;4,9761467
7408;-4;-73,826066997519760;7,523505016400572;-4,5167465
7409;-10;-73,818583414759289;7,523505016400572;-10,1594887
7410;-12;-73,811099831998817;7,523505016400572;-12,9950333
7411;-14;-73,803616249238345;7,523505016400572;-14,8585472
7412;-18;-73,796132666477874;7,523505016400572;-18,5765648
7413;-21;-73,788649083717388;7,523505016400572;-21,7458572
7414;-20;-73,781165500956917;7,523505016400572;-20,1652679
7415;-20;-73,773681918196445;7,523505016400572;-20,8712196
7416;-21;-73,766198335435973;7,523505016400572;-21,3226738
7417;-19;-73,758714752675488;7,523505016400572;-19,5214653
7418;-17;-73,751231169915016;7,523505016400572;-17,2744980
7419;-9;-73,743747587154544;7,523505016400572;-9,1427422
7420;0;-73,736264004394073;7,523505016400572;-0,9738427
7421;9;-73,728780421633601;7,523505016400572;9,4957390
7422;18;-73,721296838873116;7,523505016400572;18,4586258
7423;25;-73,713813256112644;7,523505016400572;25,4785461
7424;25;-73,706329673352172;7,523505016400572;25,1605377
7425;9;-73,698846090591701;7,523505016400572;9,9828224
7426;-6;-73,691362507831229;7,523505016400572;-6,8168797
7427;-17;-73,683878925070744;7,523505016400572;-17,0653572
7428;-16;-73,676395342310272;7,523505016400572;-16,4469528
7429;-7;-73,668911759549800;7,523505016400572;-7,2738419
7430;0;-73,661428176789329;7,523505016400572;-0,6178131
7431;7;-73,653944594028857;7,523505016400572;7,2907448
7432;10;-73,646461011268372;7,523505016400572;10,6616707
7433;9;-73,638977428507900;7,523505016400572;9,6010857
7434;7;-73,631493845747428;7,523505016400572;7,6346927
7435;1;-73,624010262986957;7,523505016400572;1,9161987
7436;-7;-73,616526680226471;7,523505016400572;-7,6467514
7437;-18;-73,609043097465999;7,523505016400572;-18,3233795
7438;-29;-73,601559514705528;7,523505016400572;-29,5152740
7439;-37;-73,594075931945056;7,523505016400572;-37,7481995
7440;-47;-73,586592349184585;7,523505016400572;-47,0049515
7441;-48;-73,579108766424099;7,523505016400572;-48,1142120
7442;-50;-73,571625183663627;7,523505016400572;-50,3007126
7443;-59;-73,564141600903156;7,523505016400572;-59,4819717
7444;-35;-73,556658018142684;7,523505016400572;-35,6303253
7445;-14;-73,549174435382213;7,523505016400572;-14,8001633
7446;2;-73,541690852621727;7,523505016400572;2,3908768
7447;9;-73,534207269861255;7,523505016400572;9,7556763
7448;15;-73,526723687100784;7,523505016400572;15,3710403
7449;16;-73,519240104340312;7,523505016400572;16,5192566
7450;19;-73,511756521579827;7,523505016400572;19,3494911
7451;22;-73,504272938819355;7,523505016400572;22,8732071
7452;27;-73,496789356058883;7,523505016400572;27,8970222
7453;33;-73,489305773298412;7,523505016400572;33,7132072
7454;40;-73,481822190537940;7,523505016400572;40,2207413
7455;50;-73,474338607777455;7,523505016400572;50,7979050
7456;60;-73,466855025016983;7,523505016400572;60,7146759
7457;71;-73,459371442256511;7,523505016400572;71,1362991
7458;86;-73,451887859496040;7,523505016400572;86,0905457
7459;96;-73,444404276735568;7,523505016400572;96,9909821
7460;95;-73,436920693975082;7,523505016400572;95,8239670
7461;106;-73,429437111214611;7,523505016400572;106,2268372
7462;120;-73,421953528454139;7,523505016400572;120,4821930
7463;120;-73,414469945693668;7,523505016400572;120,1194687
7464;136;-73,406986362933182;7,523505016400572;136,8843231
7465;93;-73,983222235489734;7,516021433640097;93,9886169
7466;89;-73,975738652729262;7,516021433640097;89,7860489
7467;83;-73,968255069968777;7,516021433640097;83,4890671
7468;77;-73,960771487208305;7,516021433640097;77,1432037
7469;71;-73,953287904447834;7,516021433640097;71,5186157
7470;69;-73,945804321687362;7,516021433640097;69,0301895
7471;78;-73,938320738926890;7,516021433640097;78,4187469
7472;54;-73,930837156166405;7,516021433640097;54,2502403
7473;51;-73,923353573405933;7,516021433640097;51,7471466
7474;50;-73,915869990645461;7,516021433640097;50,5180969
7475;53;-73,908386407884990;7,516021433640097;53,4958725
7476;49;-73,900902825124518;7,516021433640097;49,6106567
7477;44;-73,893419242364033;7,516021433640097;44,6663361
7478;36;-73,885935659603561;7,516021433640097;36,5076294
7479;26;-73,878452076843089;7,516021433640097;26,5521622
7480;23;-73,870968494082618;7,516021433640097;23,0425110
7481;17;-73,863484911322132;7,516021433640097;17,6700249
7482;12;-73,856001328561661;7,516021433640097;12,9383011
7483;6;-73,848517745801189;7,516021433640097;6,2433815
7484;-5;-73,841034163040717;7,516021433640097;-5,8652267
7485;-16;-73,833550580280246;7,516021433640097;-16,0957298
7486;-20;-73,826066997519760;7,516021433640097;-20,3717098
7487;-25;-73,818583414759289;7,516021433640097;-25,5054207
7488;-25;-73,811099831998817;7,516021433640097;-25,7975731
7489;-29;-73,803616249238345;7,516021433640097;-29,2566681
7490;-28;-73,796132666477874;7,516021433640097;-28,8245583
7491;-28;-73,788649083717388;7,516021433640097;-28,5764198
7492;-23;-73,781165500956917;7,516021433640097;-23,0510712
7493;-25;-73,773681918196445;7,516021433640097;-25,6910305
7494;-27;-73,766198335435973;7,516021433640097;-27,2011490
7495;-17;-73,758714752675488;7,516021433640097;-17,9028053
7496;-9;-73,751231169915016;7,516021433640097;-9,2936401
7497;1;-73,743747587154544;7,516021433640097;1,9819794
7498;14;-73,736264004394073;7,516021433640097;14,7914810
7499;25;-73,728780421633601;7,516021433640097;25,4197960
7500;32;-73,721296838873116;7,516021433640097;32,5144844
7501;38;-73,713813256112644;7,516021433640097;38,4085007
7502;37;-73,706329673352172;7,516021433640097;37,3055458
7503;29;-73,698846090591701;7,516021433640097;29,6114788
7504;22;-73,691362507831229;7,516021433640097;22,1387520
7505;18;-73,683878925070744;7,516021433640097;18,6424255
7506;19;-73,676395342310272;7,516021433640097;19,1557159
7507;22;-73,668911759549800;7,516021433640097;22,8776512
