LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"5","297",0.1210220928,56.0254306410,-73.5544473520,7.9814757429,69.0000000000
"5","298",0.1252512686,63.0254319190,-73.5537229100,7.9773090762,76.0000000000
"5","299",0.1294804444,65.0254363900,-73.5529984670,7.9731424095,74.0000000000
"5","300",0.1295492890,65.0255052350,-73.5529866740,7.9730745825,74.0000000000
"5","301",0.1340027061,70.0255072180,-73.5571533410,7.9715023825,79.0000000000
"5","302",0.1384561232,79.0255083200,-73.5613200080,7.9699301825,70.0000000000
"5","303",0.1429095403,81.0255132780,-73.5654866740,7.9683579825,72.0000000000
"5","304",0.1473629574,84.0255165840,-73.5696533410,7.9667857826,69.0000000000
"5","305",0.1518163745,90.0255182370,-73.5738200080,7.9652135826,63.0000000000
"5","306",0.1562697916,94.0255207160,-73.5779866740,7.9636413826,67.0000000000
"5","307",0.1598529490,97.0255228560,-73.5813391160,7.9623764123,64.0000000000
"5","308",0.1653727382,99.0255304730,-73.5849594700,7.9665430790,62.0000000000
"5","309",0.1708925274,99.0310502620,-73.5885798240,7.9707097457,62.0000000000
"5","310",0.1764123167,100.0310655000,-73.5922001780,7.9748764123,61.0000000000
"5","311",0.1819321059,100.0365852800,-73.5958205320,7.9790430790,61.0000000000
"5","312",0.1874518951,101.0366005200,-73.5994408860,7.9832097457,60.0000000000
"5","313",0.1929716843,107.0366030600,-73.6030612390,7.9873764123,66.0000000000
"5","314",0.1984914735,109.0366106700,-73.6066815930,7.9915430790,64.0000000000
"5","315",0.2039794278,110.0366257300,-73.6102810670,7.9956857148,65.0000000000
"5","316",0.2081471436,110.0407934500,-73.6101875580,7.9998523815,65.0000000000
"5","317",0.2123148594,111.0408021300,-73.6100940490,8.0040190481,66.0000000000
"5","318",0.2164825752,113.0408064800,-73.6100005400,8.0081857148,68.0000000000
"5","319",0.2206502910,114.0408151600,-73.6099070320,8.0123523815,67.0000000000
"5","320",0.2248180069,114.0449828800,-73.6098135230,8.0165190481,67.0000000000
"5","321",0.2289857227,115.0449915600,-73.6097200140,8.0206857148,66.0000000000
"5","322",0.2331534385,115.0491592800,-73.6096265050,8.0248523815,66.0000000000
"5","323",0.2373211543,116.0491679600,-73.6095329960,8.0290190481,67.0000000000
"5","324",0.2414888701,117.0491766500,-73.6094394870,8.0331857148,66.0000000000
"5","325",0.2456565859,118.0491853300,-73.6093459780,8.0373523815,65.0000000000
"5","326",0.2498243017,119.0491940200,-73.6092524700,8.0415190481,66.0000000000
"5","327",0.2539920175,122.0491969100,-73.6091589610,8.0456857148,69.0000000000
"5","328",0.2581597333,125.0491998100,-73.6090654520,8.0498523815,72.0000000000
"5","329",0.2623274491,128.0492027000,-73.6089719430,8.0540190481,69.0000000000
"5","330",0.2664951649,128.0533704200,-73.6088784340,8.0581857148,69.0000000000
"6","331",0.0000000000,0.0000000000,-73.6114165480,8.1271957371,88.0000000000
"6","332",0.0041666696,2.0000043403,-73.6072498810,8.1271908081,90.0000000000
"6","333",0.0083333392,3.0000130208,-73.6030832150,8.1271858791,91.0000000000
"6","334",0.0125000087,3.0041796904,-73.5989165480,8.1271809501,91.0000000000
"6","335",0.0166666783,3.0083463600,-73.5947498810,8.1271760210,91.0000000000
"6","336",0.0208333479,3.0125130296,-73.5905832150,8.1271710920,91.0000000000
"6","337",0.0250000175,4.0125217101,-73.5864165480,8.1271661630,92.0000000000
"6","338",0.0291666871,5.0125303906,-73.5822498810,8.1271612340,93.0000000000
"6","339",0.0297016029,5.0130653064,-73.5817149660,8.1271606012,93.0000000000
"6","340",0.0342705862,7.0130705253,-73.5775482990,8.1252859019,95.0000000000
"6","341",0.0388395695,8.0130809630,-73.5733816330,8.1234112026,96.0000000000
"6","342",0.0434085528,11.0130844420,-73.5692149660,8.1215365033,99.0000000000
"6","343",0.0479775361,13.0130896610,-73.5650482990,8.1196618040,101.0000000000
"6","344",0.0525465194,15.0130948800,-73.5608816330,8.1177871047,103.0000000000
"6","345",0.0571155028,17.0131000990,-73.5567149660,8.1159124054,105.0000000000
"6","346",0.0616844861,19.0131053180,-73.5525482990,8.1140377061,107.0000000000
"6","347",0.0662534694,23.0131079270,-73.5483816330,8.1121630068,111.0000000000
"6","348",0.0708224527,27.0131105370,-73.5442149660,8.1102883075,115.0000000000
"6","349",0.0753914360,28.0131209750,-73.5400482990,8.1084136082,116.0000000000
"6","350",0.0799604193,34.0131227140,-73.5358816330,8.1065389090,122.0000000000
"6","351",0.0801048908,34.0132671860,-73.5357498820,8.1064796309,122.0000000000
"6","352",0.0842959240,35.0132759680,-73.5362011560,8.1023129642,121.0000000000
"6","353",0.0884869572,38.0132788950,-73.5366524300,8.0981462975,118.0000000000
"6","354",0.0926779904,44.0132803590,-73.5371037040,8.0939796309,112.0000000000
"6","355",0.0968690236,50.0132818230,-73.5375549780,8.0898129642,106.0000000000
"6","356",0.1010600568,54.0132840180,-73.5380062520,8.0856462975,110.0000000000
"6","357",0.1052510900,58.0132862140,-73.5384575260,8.0814796309,106.0000000000
