OBJECTID;TOPE_MUGROSA_WGS84_tif;X;Y;TOPE_MUGROSA_WGS84_Band_1
2690;-1312;-73,905138412453809;7,444006296207111;-1312,9675293
2691;-1431;-73,895457140268874;7,444006296207111;-1431,7122803
2692;-1482;-73,885775868083954;7,444006296207111;-1482,3994141
2693;-1669;-73,876094595899033;7,444006296207111;-1669,6538086
2694;-1804;-73,866413323714113;7,444006296207111;-1804,7960205
2695;-1812;-73,856732051529193;7,444006296207111;-1812,6999512
2696;-1897;-73,847050779344272;7,444006296207111;-1897,9144287
2697;-1975;-73,837369507159352;7,444006296207111;-1975,9178467
2698;-2005;-73,827688234974431;7,444006296207111;-2005,9598389
2699;-2042;-73,818006962789511;7,444006296207111;-2042,8039551
2700;-2058;-73,808325690604590;7,444006296207111;-2058,8081055
2701;-2143;-73,798644418419670;7,444006296207111;-2143,7668457
2702;-2225;-73,788963146234735;7,444006296207111;-2225,4213867
2703;-2238;-73,779281874049815;7,444006296207111;-2238,9904785
2704;-2366;-73,769600601864894;7,444006296207111;-2366,4157715
2705;-2328;-73,759919329679974;7,444006296207111;-2328,1882324
2706;-2331;-73,750238057495054;7,444006296207111;-2331,5214844
2707;-2362;-73,740556785310133;7,444006296207111;-2362,8691406
2708;-2400;-73,730875513125213;7,444006296207111;-2400,9243164
2709;-2438;-73,721194240940292;7,444006296207111;-2438,0917969
2710;-2445;-73,711512968755372;7,444006296207111;-2445,7507324
2711;-2403;-73,701831696570451;7,444006296207111;-2403,1799316
2712;-2453;-73,692150424385531;7,444006296207111;-2453,3098145
2713;-2485;-73,682469152200611;7,444006296207111;-2485,5327148
2714;-2531;-73,672787880015676;7,444006296207111;-2531,9733887
2715;-2631;-73,663106607830755;7,444006296207111;-2631,4604492
2716;-2706;-73,653425335645835;7,444006296207111;-2706,0219727
2717;-2838;-73,643744063460915;7,444006296207111;-2838,0126953
2718;-2874;-73,634062791275994;7,444006296207111;-2874,7880859
2719;-2919;-73,624381519091074;7,444006296207111;-2919,1506348
2720;-2935;-73,614700246906153;7,444006296207111;-2935,4731445
2721;-2914;-73,605018974721233;7,444006296207111;-2914,3693848
2722;-2871;-73,595337702536312;7,444006296207111;-2871,4880371
2723;-2847;-73,585656430351392;7,444006296207111;-2847,5419922
2724;-2831;-73,575975158166472;7,444006296207111;-2831,7841797
2725;-2900;-73,566293885981537;7,444006296207111;-2900,1696777
2726;-2995;-73,556612613796617;7,444006296207111;-2995,9152832
2727;-3056;-73,546931341611696;7,444006296207111;-3056,9533691
2728;-3095;-73,537250069426776;7,444006296207111;-3095,8544922
2729;-3174;-73,527568797241855;7,444006296207111;-3174,7949219
2730;-3171;-73,517887525056935;7,444006296207111;-3171,8044434
2731;-3159;-73,508206252872014;7,444006296207111;-3159,0480957
2732;-3125;-73,498524980687094;7,444006296207111;-3125,7590332
2733;-3084;-73,488843708502174;7,444006296207111;-3084,3532715
2734;-3042;-73,479162436317253;7,444006296207111;-3042,6220703
2735;-3010;-73,469481164132333;7,444006296207111;-3010,0004883
2736;-2994;-73,459799891947398;7,444006296207111;-2994,6604004
2737;-3020;-73,450118619762478;7,444006296207111;-3020,1682129
2738;-3057;-73,440437347577557;7,444006296207111;-3057,8457031
2739;-3076;-73,430756075392637;7,444006296207111;-3076,4995117
2740;-3052;-73,421074803207716;7,444006296207111;-3052,1047363
2741;-2983;-73,411393531022796;7,444006296207111;-2983,9907227
2742;-2886;-73,401712258837875;7,444006296207111;-2886,2700195
2743;-2618;-73,392030986652955;7,444006296207111;-2618,4257812
2744;-2525;-73,382349714468035;7,444006296207111;-2525,7485352
2745;-2577;-73,372668442283114;7,444006296207111;-2577,3061523
2746;-1066;-73,924500956823650;7,434325024022190;-1066,9194336
2747;-1244;-73,914819684638729;7,434325024022190;-1244,4779053
2748;-1393;-73,905138412453809;7,434325024022190;-1393,2091064
2749;-1523;-73,895457140268874;7,434325024022190;-1523,5262451
2750;-1629;-73,885775868083954;7,434325024022190;-1629,7866211
2751;-1795;-73,876094595899033;7,434325024022190;-1795,2756348
2752;-1874;-73,866413323714113;7,434325024022190;-1874,7984619
2753;-1890;-73,856732051529193;7,434325024022190;-1890,7039795
2754;-1948;-73,847050779344272;7,434325024022190;-1948,6296387
2755;-2002;-73,837369507159352;7,434325024022190;-2002,1182861
2756;-1988;-73,827688234974431;7,434325024022190;-1988,5263672
2757;-2017;-73,818006962789511;7,434325024022190;-2017,0184326
2758;-2054;-73,808325690604590;7,434325024022190;-2054,3830566
2759;-2157;-73,798644418419670;7,434325024022190;-2157,9316406
2760;-2250;-73,788963146234735;7,434325024022190;-2250,8847656
2761;-2278;-73,779281874049815;7,434325024022190;-2278,1682129
2762;-2337;-73,769600601864894;7,434325024022190;-2337,7338867
2763;-2335;-73,759919329679974;7,434325024022190;-2335,7946777
2764;-2344;-73,750238057495054;7,434325024022190;-2344,2932129
2765;-2363;-73,740556785310133;7,434325024022190;-2363,7897949
2766;-2356;-73,730875513125213;7,434325024022190;-2356,3854980
2767;-2401;-73,721194240940292;7,434325024022190;-2401,6872559
2768;-2446;-73,711512968755372;7,434325024022190;-2446,5673828
2769;-2420;-73,701831696570451;7,434325024022190;-2420,3818359
2770;-2432;-73,692150424385531;7,434325024022190;-2432,7160645
2771;-2492;-73,682469152200611;7,434325024022190;-2492,2641602
2772;-2579;-73,672787880015676;7,434325024022190;-2579,8632812
2773;-2658;-73,663106607830755;7,434325024022190;-2658,9440918
2774;-2710;-73,653425335645835;7,434325024022190;-2710,8474121
2775;-2752;-73,643744063460915;7,434325024022190;-2752,6899414
2776;-2774;-73,634062791275994;7,434325024022190;-2774,7727051
2777;-2851;-73,624381519091074;7,434325024022190;-2851,3071289
2778;-2907;-73,614700246906153;7,434325024022190;-2907,9306641
2779;-2948;-73,605018974721233;7,434325024022190;-2948,9802246
2780;-2933;-73,595337702536312;7,434325024022190;-2933,6711426
2781;-2878;-73,585656430351392;7,434325024022190;-2878,0610352
2782;-2819;-73,575975158166472;7,434325024022190;-2819,7426758
2783;-2864;-73,566293885981537;7,434325024022190;-2864,1203613
2784;-2974;-73,556612613796617;7,434325024022190;-2974,1142578
2785;-3066;-73,546931341611696;7,434325024022190;-3066,5000000
2786;-3143;-73,537250069426776;7,434325024022190;-3143,0297852
2787;-3207;-73,527568797241855;7,434325024022190;-3207,2436523
2788;-3188;-73,517887525056935;7,434325024022190;-3188,1391602
2789;-3156;-73,508206252872014;7,434325024022190;-3156,6872559
2790;-3118;-73,498524980687094;7,434325024022190;-3118,8090820
2791;-3075;-73,488843708502174;7,434325024022190;-3075,1955566
2792;-3034;-73,479162436317253;7,434325024022190;-3034,3847656
2793;-3002;-73,469481164132333;7,434325024022190;-3002,8415527
2794;-2985;-73,459799891947398;7,434325024022190;-2985,3793945
2795;-2987;-73,450118619762478;7,434325024022190;-2987,1171875
2796;-2995;-73,440437347577557;7,434325024022190;-2995,6137695
2797;-2995;-73,430756075392637;7,434325024022190;-2995,8684082
2798;-2977;-73,421074803207716;7,434325024022190;-2977,8142090
2799;-2941;-73,411393531022796;7,434325024022190;-2941,5117188
2800;-2869;-73,401712258837875;7,434325024022190;-2869,6027832
2801;-2498;-73,392030986652955;7,434325024022190;-2498,5483398
2802;-2561;-73,382349714468035;7,434325024022190;-2561,7236328
2803;-2600;-73,372668442283114;7,434325024022190;-2600,7387695
2804;-2587;-73,362987170098194;7,434325024022190;-2587,2153320
2805;-1320;-73,914819684638729;7,424643751837268;-1320,5974121
2806;-1394;-73,905138412453809;7,424643751837268;-1394,4835205
2807;-1558;-73,895457140268874;7,424643751837268;-1558,8469238
2808;-1703;-73,885775868083954;7,424643751837268;-1703,8812256
2809;-1779;-73,876094595899033;7,424643751837268;-1779,8807373
2810;-1854;-73,866413323714113;7,424643751837268;-1854,0659180
2811;-1905;-73,856732051529193;7,424643751837268;-1905,9909668
2812;-1963;-73,847050779344272;7,424643751837268;-1963,1805420
2813;-2006;-73,837369507159352;7,424643751837268;-2006,3918457
2814;-2009;-73,827688234974431;7,424643751837268;-2009,8549805
2815;-2016;-73,818006962789511;7,424643751837268;-2016,9711914
2816;-2105;-73,808325690604590;7,424643751837268;-2105,3906250
2817;-2194;-73,798644418419670;7,424643751837268;-2194,8085938
2818;-2251;-73,788963146234735;7,424643751837268;-2251,9223633
2819;-2276;-73,779281874049815;7,424643751837268;-2276,3771973
2820;-2298;-73,769600601864894;7,424643751837268;-2298,7768555
2821;-2299;-73,759919329679974;7,424643751837268;-2299,0300293
2822;-2337;-73,750238057495054;7,424643751837268;-2337,8557129
2823;-2341;-73,740556785310133;7,424643751837268;-2341,8291016
2824;-2355;-73,730875513125213;7,424643751837268;-2355,7053223
2825;-2398;-73,721194240940292;7,424643751837268;-2398,7526855
2826;-2369;-73,711512968755372;7,424643751837268;-2369,6662598
2827;-2407;-73,701831696570451;7,424643751837268;-2407,5363770
2828;-2444;-73,692150424385531;7,424643751837268;-2444,4863281
2829;-2509;-73,682469152200611;7,424643751837268;-2509,7863770
2830;-2572;-73,672787880015676;7,424643751837268;-2572,4462891
2831;-2605;-73,663106607830755;7,424643751837268;-2605,3288574
2832;-2655;-73,653425335645835;7,424643751837268;-2655,0534668
2833;-2712;-73,643744063460915;7,424643751837268;-2712,3027344
2834;-2712;-73,634062791275994;7,424643751837268;-2712,2456055
2835;-2697;-73,624381519091074;7,424643751837268;-2697,6086426
2836;-2840;-73,614700246906153;7,424643751837268;-2840,5615234
2837;-2970;-73,605018974721233;7,424643751837268;-2970,1691895
2838;-3008;-73,595337702536312;7,424643751837268;-3008,9833984
2839;-2962;-73,585656430351392;7,424643751837268;-2962,8059082
2840;-2896;-73,575975158166472;7,424643751837268;-2896,6687012
2841;-2870;-73,566293885981537;7,424643751837268;-2870,2392578
2842;-2963;-73,556612613796617;7,424643751837268;-2963,6645508
2843;-3040;-73,546931341611696;7,424643751837268;-3040,9506836
2844;-3112;-73,537250069426776;7,424643751837268;-3112,9550781
2845;-3167;-73,527568797241855;7,424643751837268;-3167,6381836
2846;-3163;-73,517887525056935;7,424643751837268;-3163,2712402
2847;-3136;-73,508206252872014;7,424643751837268;-3136,8522949
2848;-3100;-73,498524980687094;7,424643751837268;-3100,5991211
2849;-3062;-73,488843708502174;7,424643751837268;-3062,2419434
2850;-3028;-73,479162436317253;7,424643751837268;-3028,2766113
2851;-3001;-73,469481164132333;7,424643751837268;-3001,6647949
2852;-2981;-73,459799891947398;7,424643751837268;-2981,8691406
2853;-2966;-73,450118619762478;7,424643751837268;-2966,5952148
2854;-2950;-73,440437347577557;7,424643751837268;-2950,4626465
2855;-2930;-73,430756075392637;7,424643751837268;-2930,8693848
2856;-2908;-73,421074803207716;7,424643751837268;-2908,5664062
2857;-2885;-73,411393531022796;7,424643751837268;-2885,5788574
2858;-2831;-73,401712258837875;7,424643751837268;-2831,7216797
2859;-2532;-73,392030986652955;7,424643751837268;-2532,2304688
2860;-2595;-73,382349714468035;7,424643751837268;-2595,6396484
2861;-2622;-73,372668442283114;7,424643751837268;-2622,4238281
2862;-2603;-73,362987170098194;7,424643751837268;-2603,5903320
2863;-2550;-73,353305897913259;7,424643751837268;-2550,1616211
2864;-2436;-73,343624625728339;7,424643751837268;-2436,6325684
2865;-1264;-73,914819684638729;7,414962479652346;-1264,3916016
2866;-1335;-73,905138412453809;7,414962479652346;-1335,4691162
2867;-1537;-73,895457140268874;7,414962479652346;-1537,1042480
2868;-1691;-73,885775868083954;7,414962479652346;-1691,5286865
2869;-1759;-73,876094595899033;7,414962479652346;-1759,9460449
2870;-1820;-73,866413323714113;7,414962479652346;-1820,5029297
2871;-1874;-73,856732051529193;7,414962479652346;-1874,4030762
2872;-1945;-73,847050779344272;7,414962479652346;-1945,6494141
2873;-1993;-73,837369507159352;7,414962479652346;-1993,3383789
2874;-2017;-73,827688234974431;7,414962479652346;-2017,8673096
2875;-2055;-73,818006962789511;7,414962479652346;-2055,5383301
2876;-2159;-73,808325690604590;7,414962479652346;-2159,8776855
2877;-2202;-73,798644418419670;7,414962479652346;-2202,4614258
2878;-2233;-73,788963146234735;7,414962479652346;-2233,2941895
2879;-2255;-73,779281874049815;7,414962479652346;-2255,4052734
2880;-2275;-73,769600601864894;7,414962479652346;-2275,1850586
2881;-2293;-73,759919329679974;7,414962479652346;-2293,1198730
2882;-2335;-73,750238057495054;7,414962479652346;-2335,2724609
2883;-2341;-73,740556785310133;7,414962479652346;-2341,9648438
2884;-2365;-73,730875513125213;7,414962479652346;-2365,2329102
2885;-2404;-73,721194240940292;7,414962479652346;-2404,8149414
2886;-2390;-73,711512968755372;7,414962479652346;-2390,2609863
2887;-2367;-73,701831696570451;7,414962479652346;-2367,2675781
2888;-2441;-73,692150424385531;7,414962479652346;-2441,8132324
2889;-2520;-73,682469152200611;7,414962479652346;-2520,8669434
2890;-2572;-73,672787880015676;7,414962479652346;-2572,8422852
2891;-2622;-73,663106607830755;7,414962479652346;-2622,0927734
2892;-2605;-73,653425335645835;7,414962479652346;-2605,4306641
2893;-2640;-73,643744063460915;7,414962479652346;-2640,7705078
2894;-2657;-73,634062791275994;7,414962479652346;-2657,4116211
2895;-2655;-73,624381519091074;7,414962479652346;-2655,7592773
2896;-2759;-73,614700246906153;7,414962479652346;-2759,4150391
2897;-2881;-73,605018974721233;7,414962479652346;-2881,5876465
2898;-3023;-73,595337702536312;7,414962479652346;-3023,5151367
2899;-3036;-73,585656430351392;7,414962479652346;-3036,7458496
2900;-3021;-73,575975158166472;7,414962479652346;-3021,1157227
2901;-2993;-73,566293885981537;7,414962479652346;-2993,7102051
2902;-2999;-73,556612613796617;7,414962479652346;-2999,2854004
2903;-3033;-73,546931341611696;7,414962479652346;-3033,9150391
2904;-3073;-73,537250069426776;7,414962479652346;-3073,8171387
2905;-3121;-73,527568797241855;7,414962479652346;-3121,3076172
2906;-3127;-73,517887525056935;7,414962479652346;-3127,2709961
2907;-3102;-73,508206252872014;7,414962479652346;-3102,4299316
2908;-3070;-73,498524980687094;7,414962479652346;-3070,2978516
2909;-3041;-73,488843708502174;7,414962479652346;-3041,3845215
2910;-3019;-73,479162436317253;7,414962479652346;-3019,4294434
2911;-3003;-73,469481164132333;7,414962479652346;-3003,1203613
2912;-2986;-73,459799891947398;7,414962479652346;-2986,2231445
2913;-2960;-73,450118619762478;7,414962479652346;-2960,6586914
2914;-2923;-73,440437347577557;7,414962479652346;-2923,4775391
2915;-2882;-73,430756075392637;7,414962479652346;-2882,5366211
2916;-2848;-73,421074803207716;7,414962479652346;-2848,9997559
2917;-2826;-73,411393531022796;7,414962479652346;-2826,4909668
2918;-2645;-73,401712258837875;7,414962479652346;-2645,5639648
2919;-2560;-73,392030986652955;7,414962479652346;-2560,4052734
2920;-2623;-73,382349714468035;7,414962479652346;-2623,2145996
2921;-2631;-73,372668442283114;7,414962479652346;-2631,1215820
2922;-2602;-73,362987170098194;7,414962479652346;-2602,7490234
2923;-2459;-73,343624625728339;7,414962479652346;-2459,2751465
2924;-1265;-73,914819684638729;7,405281207467425;-1265,1667480
2925;-1359;-73,905138412453809;7,405281207467425;-1359,6005859
2926;-1544;-73,895457140268874;7,405281207467425;-1544,1613770
2927;-1685;-73,885775868083954;7,405281207467425;-1685,5468750
2928;-1775;-73,876094595899033;7,405281207467425;-1775,6445312
2929;-1855;-73,866413323714113;7,405281207467425;-1855,5366211
2930;-1843;-73,856732051529193;7,405281207467425;-1843,7812500
2931;-1938;-73,847050779344272;7,405281207467425;-1938,2104492
2932;-1996;-73,837369507159352;7,405281207467425;-1996,8156738
2933;-2030;-73,827688234974431;7,405281207467425;-2030,7556152
2934;-2082;-73,818006962789511;7,405281207467425;-2082,7050781
2935;-2113;-73,808325690604590;7,405281207467425;-2113,9677734
2936;-2149;-73,798644418419670;7,405281207467425;-2149,2634277
2937;-2187;-73,788963146234735;7,405281207467425;-2187,4287109
2938;-2220;-73,779281874049815;7,405281207467425;-2220,6643066
2939;-2250;-73,769600601864894;7,405281207467425;-2250,5292969
2940;-2275;-73,759919329679974;7,405281207467425;-2275,6008301
2941;-2331;-73,750238057495054;7,405281207467425;-2331,3012695
2942;-2350;-73,740556785310133;7,405281207467425;-2350,5263672
2943;-2354;-73,730875513125213;7,405281207467425;-2354,5930176
2944;-2386;-73,721194240940292;7,405281207467425;-2386,5932617
2945;-2420;-73,711512968755372;7,405281207467425;-2420,0354004
2946;-2421;-73,701831696570451;7,405281207467425;-2421,9091797
2947;-2448;-73,692150424385531;7,405281207467425;-2448,1003418
2948;-2491;-73,682469152200611;7,405281207467425;-2491,9082031
2949;-2539;-73,672787880015676;7,405281207467425;-2539,6301270
2950;-2598;-73,663106607830755;7,405281207467425;-2598,2646484
2951;-2630;-73,653425335645835;7,405281207467425;-2630,5061035
2952;-2526;-73,643744063460915;7,405281207467425;-2526,1542969
2953;-2580;-73,634062791275994;7,405281207467425;-2580,4057617
2954;-2620;-73,624381519091074;7,405281207467425;-2620,2675781
2955;-2689;-73,614700246906153;7,405281207467425;-2689,8867188
2956;-2763;-73,605018974721233;7,405281207467425;-2763,9980469
2957;-2842;-73,595337702536312;7,405281207467425;-2842,0292969
2958;-3022;-73,585656430351392;7,405281207467425;-3022,8024902
2959;-3103;-73,575975158166472;7,405281207467425;-3103,6174316
2960;-3126;-73,566293885981537;7,405281207467425;-3126,9926758
2961;-3130;-73,556612613796617;7,405281207467425;-3130,2663574
2962;-3122;-73,546931341611696;7,405281207467425;-3122,0546875
2963;-3063;-73,537250069426776;7,405281207467425;-3063,7236328
2964;-3086;-73,527568797241855;7,405281207467425;-3086,3547363
2965;-3077;-73,517887525056935;7,405281207467425;-3077,5854492
2966;-3050;-73,508206252872014;7,405281207467425;-3050,1425781
2967;-3023;-73,498524980687094;7,405281207467425;-3023,5900879
2968;-3007;-73,488843708502174;7,405281207467425;-3007,6142578
2969;-3002;-73,479162436317253;7,405281207467425;-3002,1044922
2970;-3002;-73,469481164132333;7,405281207467425;-3002,4208984
2971;-2996;-73,459799891947398;7,405281207467425;-2996,9458008
2972;-2968;-73,450118619762478;7,405281207467425;-2968,9555664
2973;-2913;-73,440437347577557;7,405281207467425;-2913,1098633
2974;-2848;-73,430756075392637;7,405281207467425;-2848,8000488
2975;-2809;-73,421074803207716;7,405281207467425;-2809,1362305
2976;-2783;-73,411393531022796;7,405281207467425;-2783,7814941
2977;-2528;-73,401712258837875;7,405281207467425;-2528,9919434
2978;-2585;-73,392030986652955;7,405281207467425;-2585,4912109
2979;-2638;-73,382349714468035;7,405281207467425;-2638,3239746
2980;-2630;-73,372668442283114;7,405281207467425;-2630,3295898
2981;-2565;-73,362987170098194;7,405281207467425;-2565,8071289
2982;-2450;-73,343624625728339;7,405281207467425;-2450,9741211
2983;-1315;-73,914819684638729;7,395599935282503;-1315,8544922
2984;-1430;-73,905138412453809;7,395599935282503;-1430,6103516
2985;-1596;-73,895457140268874;7,395599935282503;-1596,7314453
2986;-1731;-73,885775868083954;7,395599935282503;-1731,8321533
2987;-1824;-73,876094595899033;7,395599935282503;-1824,4255371
2988;-1820;-73,866413323714113;7,395599935282503;-1820,5246582
2989;-1843;-73,856732051529193;7,395599935282503;-1843,3273926
2990;-1947;-73,847050779344272;7,395599935282503;-1947,1119385
2991;-2012;-73,837369507159352;7,395599935282503;-2012,5185547
2992;-2047;-73,827688234974431;7,395599935282503;-2047,2077637
2993;-2117;-73,818006962789511;7,395599935282503;-2117,6220703
2994;-2101;-73,808325690604590;7,395599935282503;-2101,9370117
2995;-2103;-73,798644418419670;7,395599935282503;-2103,3923340
2996;-2144;-73,788963146234735;7,395599935282503;-2144,0886230
2997;-2186;-73,779281874049815;7,395599935282503;-2186,3833008
2998;-2230;-73,769600601864894;7,395599935282503;-2230,2885742
2999;-2248;-73,759919329679974;7,395599935282503;-2248,4992676
3000;-2315;-73,750238057495054;7,395599935282503;-2315,6657715
3001;-2363;-73,740556785310133;7,395599935282503;-2363,2033691
3002;-2376;-73,730875513125213;7,395599935282503;-2376,1601562
3003;-2353;-73,721194240940292;7,395599935282503;-2353,0988770
3004;-2395;-73,711512968755372;7,395599935282503;-2395,9719238
3005;-2461;-73,701831696570451;7,395599935282503;-2461,0280762
3006;-2471;-73,692150424385531;7,395599935282503;-2471,9396973
3007;-2519;-73,682469152200611;7,395599935282503;-2519,7854004
3008;-2545;-73,672787880015676;7,395599935282503;-2545,7609863
3009;-2543;-73,663106607830755;7,395599935282503;-2543,1621094
3010;-2565;-73,653425335645835;7,395599935282503;-2565,0102539
3011;-2523;-73,643744063460915;7,395599935282503;-2523,8891602
3012;-2577;-73,634062791275994;7,395599935282503;-2577,8398438
3013;-2612;-73,624381519091074;7,395599935282503;-2612,0983887
3014;-2662;-73,614700246906153;7,395599935282503;-2662,9489746
3015;-2722;-73,605018974721233;7,395599935282503;-2722,1530762
3016;-2797;-73,595337702536312;7,395599935282503;-2797,9445801
3017;-2925;-73,585656430351392;7,395599935282503;-2925,6042480
3018;-3014;-73,575975158166472;7,395599935282503;-3014,4008789
3019;-3142;-73,566293885981537;7,395599935282503;-3142,3181152
3020;-3194;-73,556612613796617;7,395599935282503;-3194,8776855
3021;-3164;-73,546931341611696;7,395599935282503;-3164,8215332
3022;-3075;-73,537250069426776;7,395599935282503;-3075,2956543
3023;-3035;-73,527568797241855;7,395599935282503;-3035,8469238
3024;-3018;-73,517887525056935;7,395599935282503;-3018,1357422
3025;-2983;-73,508206252872014;7,395599935282503;-2983,1296387
3026;-2959;-73,498524980687094;7,395599935282503;-2959,2109375
3027;-2956;-73,488843708502174;7,395599935282503;-2956,5839844
3028;-2968;-73,479162436317253;7,395599935282503;-2968,1008301
3029;-2989;-73,469481164132333;7,395599935282503;-2989,2045898
3030;-3005;-73,459799891947398;7,395599935282503;-3005,7773438
3031;-2986;-73,450118619762478;7,395599935282503;-2986,6301270
3032;-2898;-73,440437347577557;7,395599935282503;-2898,1552734
3033;-2804;-73,430756075392637;7,395599935282503;-2804,8212891
3034;-2777;-73,421074803207716;7,395599935282503;-2777,5129395
3035;-2759;-73,411393531022796;7,395599935282503;-2759,4201660
3036;-2541;-73,401712258837875;7,395599935282503;-2541,0063477
3037;-2606;-73,392030986652955;7,395599935282503;-2606,8029785
3038;-2665;-73,382349714468035;7,395599935282503;-2665,6586914
3039;-2641;-73,372668442283114;7,395599935282503;-2641,3911133
3040;-2500;-73,362987170098194;7,395599935282503;-2500,5656738
3041;-2277;-73,343624625728339;7,395599935282503;-2277,2856445
3042;-1378;-73,914819684638729;7,385918663097581;-1378,0339355
3043;-1503;-73,905138412453809;7,385918663097581;-1503,5761719
3044;-1653;-73,895457140268874;7,385918663097581;-1653,7086182
3045;-1763;-73,885775868083954;7,385918663097581;-1763,0107422
3046;-1839;-73,876094595899033;7,385918663097581;-1839,3109131
3047;-1840;-73,866413323714113;7,385918663097581;-1840,0069580
3048;-1861;-73,856732051529193;7,385918663097581;-1861,8023682
3049;-1961;-73,847050779344272;7,385918663097581;-1961,0069580
3050;-2005;-73,837369507159352;7,385918663097581;-2005,1817627
3051;-2038;-73,827688234974431;7,385918663097581;-2038,7800293
3052;-2072;-73,818006962789511;7,385918663097581;-2072,1367188
3053;-2085;-73,808325690604590;7,385918663097581;-2085,0253906
3054;-2095;-73,798644418419670;7,385918663097581;-2095,4321289
3055;-2119;-73,788963146234735;7,385918663097581;-2119,0134277
3056;-2158;-73,779281874049815;7,385918663097581;-2158,9121094
3057;-2219;-73,769600601864894;7,385918663097581;-2219,8901367
3058;-2217;-73,759919329679974;7,385918663097581;-2217,4033203
3059;-2289;-73,750238057495054;7,385918663097581;-2289,3269043
3060;-2329;-73,740556785310133;7,385918663097581;-2329,2392578
3061;-2290;-73,730875513125213;7,385918663097581;-2290,8776855
3062;-2282;-73,721194240940292;7,385918663097581;-2282,0405273
3063;-2354;-73,711512968755372;7,385918663097581;-2354,4055176
3064;-2447;-73,701831696570451;7,385918663097581;-2447,2541504
3065;-2516;-73,692150424385531;7,385918663097581;-2516,5080566
3066;-2551;-73,682469152200611;7,385918663097581;-2551,3984375
3067;-2541;-73,672787880015676;7,385918663097581;-2541,0993652
3068;-2516;-73,663106607830755;7,385918663097581;-2516,3669434
3069;-2516;-73,653425335645835;7,385918663097581;-2516,8679199
3070;-2491;-73,643744063460915;7,385918663097581;-2491,7990723
3071;-2546;-73,634062791275994;7,385918663097581;-2546,4562988
3072;-2598;-73,624381519091074;7,385918663097581;-2598,7402344
3073;-2654;-73,614700246906153;7,385918663097581;-2654,8349609
3074;-2710;-73,605018974721233;7,385918663097581;-2710,8723145
3075;-2774;-73,595337702536312;7,385918663097581;-2774,2910156
3076;-2848;-73,585656430351392;7,385918663097581;-2848,3696289
3077;-2895;-73,575975158166472;7,385918663097581;-2895,2661133
3078;-2944;-73,566293885981537;7,385918663097581;-2944,9230957
3079;-3138;-73,556612613796617;7,385918663097581;-3138,7551270
3080;-3175;-73,546931341611696;7,385918663097581;-3175,6296387
3081;-3088;-73,537250069426776;7,385918663097581;-3088,7597656
3082;-3034;-73,527568797241855;7,385918663097581;-3034,5292969
3083;-2967;-73,517887525056935;7,385918663097581;-2967,6313477
3084;-2911;-73,508206252872014;7,385918663097581;-2911,2346191
3085;-2879;-73,498524980687094;7,385918663097581;-2879,4226074
3086;-2886;-73,488843708502174;7,385918663097581;-2886,2575684
3087;-2906;-73,479162436317253;7,385918663097581;-2906,2043457
3088;-2943;-73,469481164132333;7,385918663097581;-2943,3837891
3089;-2989;-73,459799891947398;7,385918663097581;-2989,7465820
3090;-2996;-73,450118619762478;7,385918663097581;-2996,5246582
3091;-2942;-73,440437347577557;7,385918663097581;-2942,0751953
3092;-2856;-73,430756075392637;7,385918663097581;-2856,9985352
3093;-2622;-73,421074803207716;7,385918663097581;-2622,9987793
3094;-2506;-73,411393531022796;7,385918663097581;-2506,6704102
3095;-2567;-73,401712258837875;7,385918663097581;-2567,4550781
3096;-2626;-73,392030986652955;7,385918663097581;-2626,8635254
3097;-2714;-73,382349714468035;7,385918663097581;-2714,7089844
3098;-2696;-73,372668442283114;7,385918663097581;-2696,7690430
3099;-2569;-73,362987170098194;7,385918663097581;-2569,5222168
3100;-2123;-73,343624625728339;7,385918663097581;-2123,8647461
3101;-1427;-73,914819684638729;7,376237390912659;-1427,5338135
3102;-1548;-73,905138412453809;7,376237390912659;-1548,5977783
3103;-1689;-73,895457140268874;7,376237390912659;-1689,8676758
3104;-1752;-73,885775868083954;7,376237390912659;-1752,6119385
3105;-1788;-73,876094595899033;7,376237390912659;-1788,6456299
3106;-1798;-73,866413323714113;7,376237390912659;-1798,8425293
3107;-1882;-73,856732051529193;7,376237390912659;-1882,0214844
3108;-1964;-73,847050779344272;7,376237390912659;-1964,1359863
3109;-1981;-73,837369507159352;7,376237390912659;-1981,7476807
3110;-2037;-73,827688234974431;7,376237390912659;-2037,4705811
3111;-2062;-73,818006962789511;7,376237390912659;-2062,9384766
3112;-2074;-73,808325690604590;7,376237390912659;-2074,7573242
3113;-2092;-73,798644418419670;7,376237390912659;-2092,2324219
3114;-2109;-73,788963146234735;7,376237390912659;-2109,4667969
3115;-2143;-73,779281874049815;7,376237390912659;-2143,6538086
3116;-2157;-73,769600601864894;7,376237390912659;-2157,0095215
3117;-2165;-73,759919329679974;7,376237390912659;-2165,2014160
3118;-2258;-73,750238057495054;7,376237390912659;-2258,0029297
3119;-2288;-73,740556785310133;7,376237390912659;-2288,5217285
3120;-2254;-73,730875513125213;7,376237390912659;-2254,6765137
3121;-2301;-73,721194240940292;7,376237390912659;-2301,6704102
3122;-2332;-73,711512968755372;7,376237390912659;-2332,3684082
3123;-2405;-73,701831696570451;7,376237390912659;-2405,3483887
3124;-2461;-73,692150424385531;7,376237390912659;-2461,4562988
