OBJECTID;DISCORDANCIA_EOCENO_WGS84_tif;X;Y;DISCORDANCIA_EOCENO_WGS84_Band_1
1495;-2557;-73,753062592869497;7,585222003490543;-2557,8186035
1496;-2745;-73,736517737570992;7,585222003490543;-2745,0136719
1497;-2849;-73,719972882272472;7,585222003490543;-2849,7949219
1498;-3041;-73,703428026973953;7,585222003490543;-3041,7687988
1499;-3048;-73,686883171675433;7,585222003490543;-3048,6237793
1500;-3149;-73,670338316376913;7,585222003490543;-3149,7890625
1501;-3193;-73,653793461078394;7,585222003490543;-3193,0954590
1502;-3476;-73,637248605779874;7,585222003490543;-3476,9396973
1503;-3582;-73,620703750481354;7,585222003490543;-3582,4196777
1504;-3763;-73,604158895182834;7,585222003490543;-3763,7770996
1505;-3776;-73,587614039884315;7,585222003490543;-3776,7978516
1506;-3792;-73,571069184585795;7,585222003490543;-3792,1391602
1507;-3792;-73,554524329287290;7,585222003490543;-3792,1391602
1508;-3931;-73,537979473988770;7,585222003490543;-3931,8876953
1509;-3956;-73,521434618690250;7,585222003490543;-3956,9321289
1510;-4200;-73,504889763391731;7,585222003490543;-4200,4956055
1511;-4298;-73,488344908093211;7,585222003490543;-4298,9960938
1512;-4549;-73,471800052794691;7,585222003490543;-4549,5419922
1513;-4561;-73,455255197496172;7,585222003490543;-4561,6176758
1514;-4561;-73,438710342197652;7,585222003490543;-4561,6176758
1515;-4528;-73,422165486899132;7,585222003490543;-4528,6230469
1516;-4577;-73,405620631600613;7,585222003490543;-4577,0126953
1517;-4518;-73,389075776302107;7,585222003490543;-4518,2255859
1518;-4510;-73,372530921003587;7,585222003490543;-4510,6152344
1519;-32;-74,001235422347278;7,568677148192024;-32,5685959
1520;-127;-73,984690567048759;7,568677148192024;-127,7266998
1521;-127;-73,968145711750239;7,568677148192024;-127,7266998
1522;-778;-73,951600856451719;7,568677148192024;-778,1899414
1523;-951;-73,935056001153200;7,568677148192024;-951,1472168
1524;-1196;-73,918511145854694;7,568677148192024;-1196,2293701
1525;-1384;-73,901966290556174;7,568677148192024;-1384,3972168
1526;-1667;-73,885421435257655;7,568677148192024;-1667,9768066
1527;-1823;-73,868876579959135;7,568677148192024;-1823,7946777
1528;-1860;-73,852331724660615;7,568677148192024;-1860,8895264
1529;-1981;-73,835786869362096;7,568677148192024;-1981,9224854
1530;-2131;-73,819242014063576;7,568677148192024;-2131,5471191
1531;-2175;-73,802697158765056;7,568677148192024;-2175,4455566
1532;-2465;-73,786152303466537;7,568677148192024;-2465,3239746
1533;-2620;-73,769607448168017;7,568677148192024;-2620,9152832
1534;-2682;-73,753062592869497;7,568677148192024;-2682,9226074
1535;-2835;-73,736517737570992;7,568677148192024;-2835,3601074
1536;-2922;-73,719972882272472;7,568677148192024;-2922,7922363
1537;-3009;-73,703428026973953;7,568677148192024;-3009,8620605
1538;-3061;-73,686883171675433;7,568677148192024;-3061,3046875
1539;-3300;-73,670338316376913;7,568677148192024;-3300,5808105
1540;-3360;-73,653793461078394;7,568677148192024;-3360,5773926
1541;-3626;-73,637248605779874;7,568677148192024;-3626,3864746
1542;-3626;-73,620703750481354;7,568677148192024;-3626,3864746
1543;-3764;-73,604158895182834;7,568677148192024;-3764,4865723
1544;-3790;-73,587614039884315;7,568677148192024;-3790,0776367
1545;-3838;-73,571069184585795;7,568677148192024;-3838,5378418
1546;-3901;-73,554524329287290;7,568677148192024;-3901,3496094
1547;-4043;-73,537979473988770;7,568677148192024;-4043,6064453
1548;-4134;-73,521434618690250;7,568677148192024;-4134,1733398
1549;-4289;-73,504889763391731;7,568677148192024;-4289,1640625
1550;-4381;-73,488344908093211;7,568677148192024;-4381,9326172
1551;-4482;-73,471800052794691;7,568677148192024;-4482,4960938
1552;-4549;-73,455255197496172;7,568677148192024;-4549,5419922
1553;-4697;-73,438710342197652;7,568677148192024;-4697,0161133
1554;-4637;-73,422165486899132;7,568677148192024;-4637,4331055
1555;-4615;-73,405620631600613;7,568677148192024;-4615,4575195
1556;-4615;-73,389075776302107;7,568677148192024;-4615,4575195
1557;-4571;-73,372530921003587;7,568677148192024;-4571,7915039
1558;-4551;-73,355986065705068;7,568677148192024;-4551,7197266
1559;-66;-74,001235422347278;7,552132292893505;-66,5681763
1560;-160;-73,984690567048759;7,552132292893505;-160,1954498
1561;-218;-73,968145711750239;7,552132292893505;-218,3009644
1562;-891;-73,951600856451719;7,552132292893505;-891,9758911
1563;-1056;-73,935056001153200;7,552132292893505;-1056,7570801
1564;-1176;-73,918511145854694;7,552132292893505;-1176,9337158
1565;-1347;-73,901966290556174;7,552132292893505;-1347,8041992
1566;-1595;-73,885421435257655;7,552132292893505;-1595,2995605
1567;-1718;-73,868876579959135;7,552132292893505;-1718,5035400
1568;-1907;-73,852331724660615;7,552132292893505;-1907,2719727
1569;-2036;-73,835786869362096;7,552132292893505;-2036,3305664
1570;-2252;-73,819242014063576;7,552132292893505;-2252,4614258
1571;-2252;-73,802697158765056;7,552132292893505;-2252,4614258
1572;-2503;-73,786152303466537;7,552132292893505;-2503,2856445
1573;-2564;-73,769607448168017;7,552132292893505;-2564,2741699
1574;-2757;-73,753062592869497;7,552132292893505;-2757,5830078
1575;-2835;-73,736517737570992;7,552132292893505;-2835,3601074
1576;-3032;-73,719972882272472;7,552132292893505;-3032,3088379
1577;-3009;-73,703428026973953;7,552132292893505;-3009,8620605
1578;-3065;-73,686883171675433;7,552132292893505;-3065,8176270
1579;-3126;-73,670338316376913;7,552132292893505;-3126,7045898
1580;-3606;-73,653793461078394;7,552132292893505;-3606,9394531
1581;-3619;-73,637248605779874;7,552132292893505;-3619,6506348
1582;-3718;-73,620703750481354;7,552132292893505;-3718,7473145
1583;-3764;-73,604158895182834;7,552132292893505;-3764,4865723
1584;-3810;-73,587614039884315;7,552132292893505;-3810,0957031
1585;-3946;-73,571069184585795;7,552132292893505;-3946,5571289
1586;-3946;-73,554524329287290;7,552132292893505;-3946,5571289
1587;-4112;-73,537979473988770;7,552132292893505;-4112,2094727
1588;-4165;-73,521434618690250;7,552132292893505;-4165,7597656
1589;-4289;-73,504889763391731;7,552132292893505;-4289,1640625
1590;-4381;-73,488344908093211;7,552132292893505;-4381,9326172
1591;-4675;-73,471800052794691;7,552132292893505;-4675,2114258
1592;-4721;-73,455255197496172;7,552132292893505;-4721,0795898
1593;-4867;-73,438710342197652;7,552132292893505;-4867,4169922
1594;-4788;-73,422165486899132;7,552132292893505;-4788,3593750
1595;-4640;-73,405620631600613;7,552132292893505;-4640,5761719
1596;-4584;-73,389075776302107;7,552132292893505;-4584,8403320
1597;-4577;-73,372530921003587;7,552132292893505;-4577,6904297
1598;-4599;-73,355986065705068;7,552132292893505;-4599,8710938
1599;-103;-74,017780277645798;7,535587437594987;-103,4862747
1600;-120;-74,001235422347278;7,535587437594987;-120,5838852
1601;-251;-73,984690567048759;7,535587437594987;-251,0933228
1602;-251;-73,968145711750239;7,535587437594987;-251,0933228
1603;-494;-73,951600856451719;7,535587437594987;-494,9324341
1604;-983;-73,935056001153200;7,535587437594987;-983,3150635
1605;-1300;-73,918511145854694;7,535587437594987;-1300,1448975
1606;-1464;-73,901966290556174;7,535587437594987;-1464,7927246
1607;-1641;-73,885421435257655;7,535587437594987;-1641,5891113
1608;-1754;-73,868876579959135;7,535587437594987;-1754,4447021
1609;-1883;-73,852331724660615;7,535587437594987;-1883,2098389
1610;-2026;-73,835786869362096;7,535587437594987;-2026,2003174
1611;-2299;-73,819242014063576;7,535587437594987;-2299,7377930
1612;-2415;-73,802697158765056;7,535587437594987;-2415,0891113
1613;-2610;-73,786152303466537;7,535587437594987;-2610,1657715
1614;-2653;-73,769607448168017;7,535587437594987;-2653,6271973
1615;-2947;-73,753062592869497;7,535587437594987;-2947,1665039
1616;-2947;-73,736517737570992;7,535587437594987;-2947,1665039
1617;-3039;-73,719972882272472;7,535587437594987;-3039,5703125
1618;-3014;-73,703428026973953;7,535587437594987;-3014,2585449
1619;-3290;-73,686883171675433;7,535587437594987;-3290,4440918
1620;-3423;-73,670338316376913;7,535587437594987;-3423,4921875
1621;-3592;-73,653793461078394;7,535587437594987;-3592,6718750
1622;-3670;-73,637248605779874;7,535587437594987;-3670,5139160
1623;-3756;-73,620703750481354;7,535587437594987;-3756,9621582
1624;-3762;-73,604158895182834;7,535587437594987;-3762,6232910
1625;-3875;-73,587614039884315;7,535587437594987;-3875,0075684
1626;-3909;-73,571069184585795;7,535587437594987;-3909,9187012
1627;-4115;-73,554524329287290;7,535587437594987;-4115,5166016
1628;-4112;-73,537979473988770;7,535587437594987;-4112,2094727
1629;-4165;-73,521434618690250;7,535587437594987;-4165,7597656
1630;-4165;-73,504889763391731;7,535587437594987;-4165,7597656
1631;-4468;-73,488344908093211;7,535587437594987;-4468,1621094
1632;-4582;-73,471800052794691;7,535587437594987;-4582,5815430
1633;-4832;-73,455255197496172;7,535587437594987;-4832,6982422
1634;-4867;-73,438710342197652;7,535587437594987;-4867,4169922
1635;-4781;-73,422165486899132;7,535587437594987;-4781,9355469
1636;-4640;-73,405620631600613;7,535587437594987;-4640,5761719
1637;-4444;-73,389075776302107;7,535587437594987;-4444,7592773
1638;-4371;-73,372530921003587;7,535587437594987;-4371,0009766
1639;-4602;-73,355986065705068;7,535587437594987;-4602,0747070
1640;-127;-74,001235422347278;7,519042582296469;-127,4666595
1641;-171;-73,984690567048759;7,519042582296469;-171,0938416
1642;-371;-73,968145711750239;7,519042582296469;-371,7357483
1643;-494;-73,951600856451719;7,519042582296469;-494,9324341
1644;-1068;-73,935056001153200;7,519042582296469;-1068,0722656
1645;-1068;-73,918511145854694;7,519042582296469;-1068,0722656
1646;-1455;-73,901966290556174;7,519042582296469;-1455,3590088
1647;-1589;-73,885421435257655;7,519042582296469;-1589,5551758
1648;-1837;-73,868876579959135;7,519042582296469;-1837,7164307
1649;-2120;-73,852331724660615;7,519042582296469;-2120,2966309
1650;-2210;-73,835786869362096;7,519042582296469;-2210,0598145
1651;-2523;-73,819242014063576;7,519042582296469;-2523,7287598
1652;-2523;-73,802697158765056;7,519042582296469;-2523,7287598
1653;-2718;-73,786152303466537;7,519042582296469;-2718,1992188
1654;-2778;-73,769607448168017;7,519042582296469;-2778,9555664
1655;-2996;-73,753062592869497;7,519042582296469;-2996,7790527
1656;-3025;-73,736517737570992;7,519042582296469;-3025,1801758
1657;-3229;-73,719972882272472;7,519042582296469;-3229,1315918
1658;-3228;-73,703428026973953;7,519042582296469;-3228,4890137
1659;-3343;-73,686883171675433;7,519042582296469;-3343,3171387
1660;-3416;-73,670338316376913;7,519042582296469;-3416,8291016
1661;-3601;-73,653793461078394;7,519042582296469;-3601,1618652
1662;-3676;-73,637248605779874;7,519042582296469;-3676,7104492
1663;-3806;-73,620703750481354;7,519042582296469;-3806,6582031
1664;-3816;-73,604158895182834;7,519042582296469;-3816,1496582
1665;-3952;-73,587614039884315;7,519042582296469;-3952,2514648
1666;-3952;-73,571069184585795;7,519042582296469;-3952,2514648
1667;-4080;-73,554524329287290;7,519042582296469;-4080,1147461
1668;-4115;-73,537979473988770;7,519042582296469;-4115,5166016
1669;-4236;-73,521434618690250;7,519042582296469;-4236,7714844
1670;-4329;-73,504889763391731;7,519042582296469;-4329,2524414
1671;-4635;-73,488344908093211;7,519042582296469;-4635,8144531
1672;-4743;-73,471800052794691;7,519042582296469;-4743,2568359
1673;-4764;-73,455255197496172;7,519042582296469;-4764,7519531
1674;-4896;-73,438710342197652;7,519042582296469;-4896,9809570
1675;-4877;-73,422165486899132;7,519042582296469;-4877,7128906
1676;-4616;-73,405620631600613;7,519042582296469;-4616,0253906
1677;-4327;-73,389075776302107;7,519042582296469;-4327,3007812
1678;-4371;-73,372530921003587;7,519042582296469;-4371,0009766
1679;-4709;-73,355986065705068;7,519042582296469;-4709,8745117
1680;-104;-74,017780277645798;7,502497726997951;-104,6581726
1681;-113;-74,001235422347278;7,502497726997951;-113,8800430
1682;-216;-73,984690567048759;7,502497726997951;-216,6730804
1683;-310;-73,968145711750239;7,502497726997951;-310,5237122
1684;-553;-73,951600856451719;7,502497726997951;-553,3918457
1685;-890;-73,935056001153200;7,502497726997951;-890,1907349
1686;-1159;-73,918511145854694;7,502497726997951;-1159,2382812
1687;-1656;-73,901966290556174;7,502497726997951;-1656,6081543
1688;-1789;-73,885421435257655;7,502497726997951;-1789,6572266
1689;-2037;-73,868876579959135;7,502497726997951;-2037,7761230
1690;-2037;-73,852331724660615;7,502497726997951;-2037,7761230
1691;-2435;-73,835786869362096;7,502497726997951;-2435,7919922
1692;-2505;-73,819242014063576;7,502497726997951;-2505,8642578
1693;-2669;-73,802697158765056;7,502497726997951;-2669,2062988
1694;-2718;-73,786152303466537;7,502497726997951;-2718,1992188
1695;-2961;-73,769607448168017;7,502497726997951;-2961,0705566
1696;-2996;-73,753062592869497;7,502497726997951;-2996,7790527
1697;-3186;-73,736517737570992;7,502497726997951;-3186,7268066
1698;-3217;-73,719972882272472;7,502497726997951;-3217,4589844
1699;-3291;-73,703428026973953;7,502497726997951;-3291,0192871
1700;-3343;-73,686883171675433;7,502497726997951;-3343,3171387
1701;-3522;-73,670338316376913;7,502497726997951;-3522,3879395
1702;-3658;-73,653793461078394;7,502497726997951;-3658,2949219
1703;-3759;-73,637248605779874;7,502497726997951;-3759,9763184
1704;-3840;-73,620703750481354;7,502497726997951;-3840,0153809
1705;-3854;-73,604158895182834;7,502497726997951;-3854,2353516
1706;-3843;-73,587614039884315;7,502497726997951;-3843,8112793
1707;-3952;-73,571069184585795;7,502497726997951;-3952,2514648
1708;-4263;-73,554524329287290;7,502497726997951;-4263,8818359
1709;-4293;-73,537979473988770;7,502497726997951;-4293,0546875
1710;-4359;-73,521434618690250;7,502497726997951;-4359,4897461
1711;-4359;-73,504889763391731;7,502497726997951;-4359,4897461
1712;-4603;-73,488344908093211;7,502497726997951;-4603,9340820
1713;-4692;-73,471800052794691;7,502497726997951;-4692,8940430
1714;-4765;-73,455255197496172;7,502497726997951;-4765,7148438
1715;-4875;-73,438710342197652;7,502497726997951;-4875,0146484
1716;-4751;-73,422165486899132;7,502497726997951;-4751,0024414
1717;-4416;-73,405620631600613;7,502497726997951;-4416,9111328
1718;-4181;-73,389075776302107;7,502497726997951;-4181,9755859
1719;-4213;-73,372530921003587;7,502497726997951;-4213,7470703
1720;-3443;-73,355986065705068;7,502497726997951;-3443,1308594
1721;-4840;-73,339441210406548;7,502497726997951;-4840,7167969
1722;-112;-74,017780277645798;7,485952871699432;-112,0313034
1723;-129;-74,001235422347278;7,485952871699432;-129,9710846
1724;-178;-73,984690567048759;7,485952871699432;-178,3688812
1725;-463;-73,968145711750239;7,485952871699432;-463,9211731
1726;-791;-73,951600856451719;7,485952871699432;-791,1716309
1727;-958;-73,935056001153200;7,485952871699432;-958,5912476
1728;-958;-73,918511145854694;7,485952871699432;-958,5912476
1729;-1459;-73,901966290556174;7,485952871699432;-1459,1136475
1730;-1699;-73,885421435257655;7,485952871699432;-1699,4625244
1731;-2227;-73,868876579959135;7,485952871699432;-2227,1308594
1732;-2297;-73,852331724660615;7,485952871699432;-2297,8044434
1733;-2644;-73,835786869362096;7,485952871699432;-2644,4357910
1734;-2677;-73,819242014063576;7,485952871699432;-2677,0258789
1735;-2872;-73,802697158765056;7,485952871699432;-2872,4685059
1736;-2918;-73,786152303466537;7,485952871699432;-2918,8671875
1737;-3063;-73,769607448168017;7,485952871699432;-3063,6831055
1738;-3162;-73,753062592869497;7,485952871699432;-3162,1921387
1739;-3257;-73,736517737570992;7,485952871699432;-3257,7463379
1740;-3268;-73,719972882272472;7,485952871699432;-3268,8969727
1741;-3356;-73,703428026973953;7,485952871699432;-3356,5402832
1742;-3356;-73,686883171675433;7,485952871699432;-3356,5402832
1743;-3481;-73,670338316376913;7,485952871699432;-3481,9301758
1744;-3515;-73,653793461078394;7,485952871699432;-3515,3176270
1745;-3757;-73,637248605779874;7,485952871699432;-3757,4960938
1746;-3840;-73,620703750481354;7,485952871699432;-3840,0153809
1747;-3854;-73,604158895182834;7,485952871699432;-3854,2353516
1748;-3843;-73,587614039884315;7,485952871699432;-3843,8112793
1749;-3958;-73,571069184585795;7,485952871699432;-3958,2016602
1750;-4147;-73,554524329287290;7,485952871699432;-4147,9736328
1751;-4314;-73,537979473988770;7,485952871699432;-4314,2919922
1752;-4355;-73,521434618690250;7,485952871699432;-4355,1684570
1753;-4508;-73,504889763391731;7,485952871699432;-4508,8046875
1754;-4661;-73,488344908093211;7,485952871699432;-4661,9116211
1755;-4729;-73,471800052794691;7,485952871699432;-4729,9321289
1756;-4792;-73,455255197496172;7,485952871699432;-4792,0576172
1757;-4842;-73,438710342197652;7,485952871699432;-4842,2827148
1758;-4915;-73,422165486899132;7,485952871699432;-4915,9287109
1759;-4598;-73,405620631600613;7,485952871699432;-4598,0620117
1760;-4222;-73,389075776302107;7,485952871699432;-4222,7890625
1761;-4207;-73,372530921003587;7,485952871699432;-4207,2045898
1762;-3051;-73,355986065705068;7,485952871699432;-3051,2148438
1763;-3051;-73,339441210406548;7,485952871699432;-3051,2148438
1764;-125;-74,017780277645798;7,469408016400914;-125,9882050
1765;-129;-74,001235422347278;7,469408016400914;-129,9710846
1766;-172;-73,984690567048759;7,469408016400914;-172,5630341
1767;-307;-73,968145711750239;7,469408016400914;-307,2217102
1768;-513;-73,951600856451719;7,469408016400914;-513,8951416
1769;-704;-73,935056001153200;7,469408016400914;-704,7928467
1770;-1102;-73,918511145854694;7,469408016400914;-1102,2518311
1771;-1948;-73,901966290556174;7,469408016400914;-1948,3255615
1772;-2039;-73,885421435257655;7,469408016400914;-2039,2364502
1773;-2404;-73,868876579959135;7,469408016400914;-2404,4667969
1774;-2519;-73,852331724660615;7,469408016400914;-2519,5786133
1775;-2797;-73,835786869362096;7,469408016400914;-2797,6840820
1776;-2805;-73,819242014063576;7,469408016400914;-2805,4719238
1777;-3038;-73,802697158765056;7,469408016400914;-3038,8999023
1778;-3014;-73,786152303466537;7,469408016400914;-3014,8071289
1779;-3172;-73,769607448168017;7,469408016400914;-3172,5327148
1780;-3227;-73,753062592869497;7,469408016400914;-3227,2470703
1781;-3219;-73,736517737570992;7,469408016400914;-3219,9431152
1782;-3254;-73,719972882272472;7,469408016400914;-3254,9770508
1783;-3261;-73,703428026973953;7,469408016400914;-3261,2380371
1784;-3401;-73,686883171675433;7,469408016400914;-3401,3273926
1785;-3477;-73,670338316376913;7,469408016400914;-3477,3637695
1786;-3609;-73,653793461078394;7,469408016400914;-3609,2832031
1787;-3757;-73,637248605779874;7,469408016400914;-3757,4960938
1788;-3757;-73,620703750481354;7,469408016400914;-3757,4960938
1789;-3887;-73,604158895182834;7,469408016400914;-3887,5168457
1790;-3893;-73,587614039884315;7,469408016400914;-3893,3662109
1791;-4102;-73,571069184585795;7,469408016400914;-4102,8217773
1792;-4206;-73,554524329287290;7,469408016400914;-4206,1186523
1793;-4428;-73,537979473988770;7,469408016400914;-4428,5112305
1794;-4484;-73,521434618690250;7,469408016400914;-4484,9062500
1795;-4612;-73,504889763391731;7,469408016400914;-4612,2114258
1796;-4605;-73,488344908093211;7,469408016400914;-4605,8598633
1797;-4732;-73,471800052794691;7,469408016400914;-4732,2338867
1798;-4792;-73,455255197496172;7,469408016400914;-4792,0576172
1799;-4845;-73,438710342197652;7,469408016400914;-4845,9038086
1800;-4915;-73,422165486899132;7,469408016400914;-4915,9287109
1801;-4471;-73,405620631600613;7,469408016400914;-4471,5957031
1802;-4471;-73,389075776302107;7,469408016400914;-4471,5957031
1803;-4161;-73,372530921003587;7,469408016400914;-4161,2045898
1804;-3088;-73,355986065705068;7,469408016400914;-3088,7946777
1805;-3074;-73,339441210406548;7,469408016400914;-3074,5795898
1806;-145;-74,017780277645798;7,452863161102396;-145,3171234
1807;-140;-74,001235422347278;7,452863161102396;-140,2808838
1808;-187;-73,984690567048759;7,452863161102396;-187,5424652
1809;-307;-73,968145711750239;7,452863161102396;-307,2217102
1810;-484;-73,951600856451719;7,452863161102396;-484,6162720
1811;-704;-73,935056001153200;7,452863161102396;-704,7928467
1812;-593;-73,918511145854694;7,452863161102396;-593,5182495
1813;-1847;-73,901966290556174;7,452863161102396;-1847,9488525
1814;-2415;-73,885421435257655;7,452863161102396;-2415,8981934
1815;-2404;-73,868876579959135;7,452863161102396;-2404,4667969
1816;-2743;-73,852331724660615;7,452863161102396;-2743,6928711
1817;-2797;-73,835786869362096;7,452863161102396;-2797,6840820
1818;-2998;-73,819242014063576;7,452863161102396;-2998,8173828
1819;-2998;-73,802697158765056;7,452863161102396;-2998,8173828
1820;-3053;-73,786152303466537;7,452863161102396;-3053,8229980
1821;-3191;-73,769607448168017;7,452863161102396;-3191,4306641
1822;-3202;-73,753062592869497;7,452863161102396;-3202,3332520
1823;-3183;-73,736517737570992;7,452863161102396;-3183,2216797
1824;-3232;-73,719972882272472;7,452863161102396;-3232,1911621
1825;-3263;-73,703428026973953;7,452863161102396;-3263,9526367
1826;-3263;-73,686883171675433;7,452863161102396;-3263,9526367
1827;-3402;-73,670338316376913;7,452863161102396;-3402,6752930
1828;-3477;-73,653793461078394;7,452863161102396;-3477,3637695
1829;-3675;-73,637248605779874;7,452863161102396;-3675,6169434
1830;-3802;-73,620703750481354;7,452863161102396;-3802,9941406
1831;-3941;-73,604158895182834;7,452863161102396;-3941,4560547
1832;-4016;-73,587614039884315;7,452863161102396;-4016,4045410
1833;-4107;-73,571069184585795;7,452863161102396;-4107,1665039
1834;-4164;-73,554524329287290;7,452863161102396;-4164,5751953
1835;-4406;-73,537979473988770;7,452863161102396;-4406,0517578
1836;-4574;-73,521434618690250;7,452863161102396;-4574,4487305
1837;-4664;-73,504889763391731;7,452863161102396;-4664,1455078
1838;-4677;-73,488344908093211;7,452863161102396;-4677,0839844
1839;-4645;-73,471800052794691;7,452863161102396;-4645,3945312
1840;-4645;-73,455255197496172;7,452863161102396;-4645,3945312
1841;-4605;-73,438710342197652;7,452863161102396;-4605,6870117
1842;-4693;-73,422165486899132;7,452863161102396;-4693,6567383
1843;-4447;-73,405620631600613;7,452863161102396;-4447,4482422
1844;-4310;-73,389075776302107;7,452863161102396;-4310,7568359
1845;-3474;-73,372530921003587;7,452863161102396;-3474,4602051
1846;-3190;-73,355986065705068;7,452863161102396;-3190,4492188
1847;-3513;-73,339441210406548;7,452863161102396;-3513,1804199
1848;-3312;-73,322896355108028;7,452863161102396;-3312,0463867
1849;-133;-74,017780277645798;7,436318305803877;-133,3887482
1850;-136;-74,001235422347278;7,436318305803877;-136,4019318
1851;-111;-73,984690567048759;7,436318305803877;-111,7072830
1852;-168;-73,968145711750239;7,436318305803877;-168,5965424
1853;-259;-73,951600856451719;7,436318305803877;-259,1247253
1854;-427;-73,935056001153200;7,436318305803877;-427,9234009
1855;-2390;-73,918511145854694;7,436318305803877;-2390,0571289
1856;-2369;-73,901966290556174;7,436318305803877;-2369,9680176
1857;-2714;-73,885421435257655;7,436318305803877;-2714,9780273
1858;-2714;-73,868876579959135;7,436318305803877;-2714,9780273
1859;-2817;-73,852331724660615;7,436318305803877;-2817,1557617
1860;-2898;-73,835786869362096;7,436318305803877;-2898,4895020
1861;-2901;-73,819242014063576;7,436318305803877;-2901,5490723
1862;-2810;-73,802697158765056;7,436318305803877;-2810,4340820
1863;-3143;-73,786152303466537;7,436318305803877;-3143,5998535
1864;-3191;-73,769607448168017;7,436318305803877;-3191,4306641
1865;-3190;-73,753062592869497;7,436318305803877;-3190,1535645
1866;-3209;-73,736517737570992;7,436318305803877;-3209,6762695
1867;-3238;-73,719972882272472;7,436318305803877;-3238,7097168
1868;-3229;-73,703428026973953;7,436318305803877;-3229,0769043
1869;-3263;-73,686883171675433;7,436318305803877;-3263,9526367
1870;-3402;-73,670338316376913;7,436318305803877;-3402,6752930
1871;-3530;-73,653793461078394;7,436318305803877;-3530,3840332
1872;-3530;-73,637248605779874;7,436318305803877;-3530,3840332
1873;-3662;-73,620703750481354;7,436318305803877;-3662,4348145
1874;-3822;-73,604158895182834;7,436318305803877;-3822,8332520
1875;-4033;-73,587614039884315;7,436318305803877;-4033,5488281
1876;-4149;-73,571069184585795;7,436318305803877;-4149,6352539
1877;-4256;-73,554524329287290;7,436318305803877;-4256,6806641
1878;-4541;-73,537979473988770;7,436318305803877;-4541,4130859
1879;-4541;-73,521434618690250;7,436318305803877;-4541,4130859
1880;-4591;-73,504889763391731;7,436318305803877;-4591,7216797
1881;-4625;-73,488344908093211;7,436318305803877;-4625,7670898
1882;-4584;-73,471800052794691;7,436318305803877;-4584,3129883
1883;-4589;-73,455255197496172;7,436318305803877;-4589,9047852
1884;-4495;-73,438710342197652;7,436318305803877;-4495,0029297
1885;-4488;-73,422165486899132;7,436318305803877;-4488,0727539
1886;-4184;-73,405620631600613;7,436318305803877;-4184,5561523
1887;-4184;-73,389075776302107;7,436318305803877;-4184,5561523
1888;-3542;-73,372530921003587;7,436318305803877;-3542,7324219
1889;-3556;-73,355986065705068;7,436318305803877;-3556,9235840
1890;-3470;-73,339441210406548;7,436318305803877;-3470,1435547
1891;-141;-74,017780277645798;7,419773450505359;-141,0663910
1892;-110;-74,001235422347278;7,419773450505359;-110,5867004
1893;-83;-73,984690567048759;7,419773450505359;-83,6495667
1894;-140;-73,968145711750239;7,419773450505359;-140,4235229
1895;-289;-73,951600856451719;7,419773450505359;-289,0602417
1896;-391;-73,935056001153200;7,419773450505359;-391,7647400
1897;-336;-73,918511145854694;7,419773450505359;-336,5071411
1898;-2472;-73,901966290556174;7,419773450505359;-2472,5546875
1899;-2670;-73,885421435257655;7,419773450505359;-2670,5534668
1900;-2797;-73,868876579959135;7,419773450505359;-2797,5837402
1901;-2875;-73,852331724660615;7,419773450505359;-2875,5139160
1902;-2966;-73,835786869362096;7,419773450505359;-2966,6132812
1903;-3017;-73,819242014063576;7,419773450505359;-3017,7670898
1904;-3017;-73,802697158765056;7,419773450505359;-3017,7670898
1905;-3002;-73,786152303466537;7,419773450505359;-3002,3203125
1906;-3107;-73,769607448168017;7,419773450505359;-3107,0361328
1907;-3164;-73,753062592869497;7,419773450505359;-3164,8903809
1908;-3243;-73,736517737570992;7,419773450505359;-3243,4130859
1909;-3238;-73,719972882272472;7,419773450505359;-3238,7097168
1910;-3229;-73,703428026973953;7,419773450505359;-3229,0769043
1911;-3229;-73,686883171675433;7,419773450505359;-3229,2731934
1912;-3229;-73,670338316376913;7,419773450505359;-3229,9975586
1913;-3420;-73,653793461078394;7,419773450505359;-3420,5849609
1914;-3528;-73,637248605779874;7,419773450505359;-3528,1386719
1915;-3737;-73,620703750481354;7,419773450505359;-3737,8186035
1916;-3906;-73,604158895182834;7,419773450505359;-3906,9648438
1917;-4129;-73,587614039884315;7,419773450505359;-4129,9218750
1918;-4129;-73,571069184585795;7,419773450505359;-4129,9218750
1919;-4268;-73,554524329287290;7,419773450505359;-4268,3793945
1920;-4409;-73,537979473988770;7,419773450505359;-4409,9067383
1921;-4610;-73,521434618690250;7,419773450505359;-4610,1171875
1922;-4591;-73,504889763391731;7,419773450505359;-4591,7216797
1923;-4561;-73,488344908093211;7,419773450505359;-4561,9536133
1924;-4584;-73,471800052794691;7,419773450505359;-4584,3129883
1925;-4522;-73,455255197496172;7,419773450505359;-4522,9873047
1926;-4518;-73,438710342197652;7,419773450505359;-4518,0068359
1927;-4326;-73,422165486899132;7,419773450505359;-4326,4628906
1928;-3989;-73,405620631600613;7,419773450505359;-3989,2910156
1929;-3452;-73,389075776302107;7,419773450505359;-3452,5219727
1930;-3524;-73,372530921003587;7,419773450505359;-3524,1096191
1931;-3484;-73,355986065705068;7,419773450505359;-3484,3552246
1932;-3178;-73,339441210406548;7,419773450505359;-3178,2409668
1933;-3153;-73,322896355108028;7,419773450505359;-3153,9174805
